Rank,RollNo,Course
4281,6032082,A4111
4283,5025146,A4111
4284,1016109,J4111
4285,5008097,G5225
4287,3018150,W4109
4288,6020129,W4109
4289,7017025,W4109
4290,2018341,D4139
4292,6042344,A4111
4294,2018282,R4111
4296,6013288,S4110
4297,6025078,A4125
4298,6001222,S4110
4299,6076077,M5207
4301,1062345,W4108
4302,4008285,C4111
4303,7021294,S4110
4303,6054184,H4107
4305,2038189,D4139
4306,2053148,J4125
4307,2032292,R4111
4308,1029109,V5214
4310,6013021,W4401
4311,2048137,S4110
4312,4022265,V4107
4314,6079116,M4132
4315,3013010,V5214
4316,1017228,G5504
4317,6051088,G5243
4319,1060036,R4111
4320,6020044,S4110
4321,1028143,H4107
4322,2036159,G5504
4323,5006205,W4125
4324,5012314,G5504
4325,1072053,G5504
4326,1023185,E4125
4327,1061040,A4111
4328,7015135,R4127
4330,6039063,S4110
4330,6006125,G5225
4332,1076060,R4111
4334,6080095,M4101
4335,6013005,G5504
4337,2049134,G5243
4338,6079017,A4125
4339,4017132,S4110
4340,6010207,M5238
4341,5007368,R4111
4343,4036098,V4107
4344,7013099,R4114
4345,1012370,G5243
4347,4031227,V4107
4348,6019148,A4111
4349,6011084,S4110
4350,2023171,W4116
4351,7026253,D4139
4352,6087046,H4107
4353,5037020,K4201
4354,5016309,D4109
4355,4032007,C4111
4356,1022263,B4125
4357,1059046,B4107
4358,6002209,M5238
4359,2022106,D5205
4360,1057121,E4125
4361,1041321,W4117
4363,6010270,S4110
4364,2022338,R4125
4365,4027380,K4101
4367,4006048,S4110
4368,2024320,D4109
4369,2018048,V4107
4370,7029108,V4107
4371,3008108,W4108
4372,4036128,A4111
4373,7020023,V5214
4376,1028306,M4132
4379,2020275,K4103
4380,7031314,R4127
4381,3028268,R4111
4382,4012141,V4107
4383,7008133,B4101
4384,7029054,V4107
4385,1045013,H4107
4387,2026178,G5504
4388,5007315,A4111
4389,3025093,P4111
4390,2019244,D5205
4391,6079021,G5243
4392,5005219,R4114
4393,7003223,C4111
4395,1053214,S4110
4396,1059164,V4107
4397,3023074,B4107
4398,7008242,G5507
4399,3020164,S4125
4400,4027145,S4125
4401,2028011,G5504
4403,1058344,C4111
4404,1075119,B4107
4405,3004131,W4117
4407,5005094,W4117
4408,1062082,B4107
4409,1023087,S4110
4410,7022068,N4109
4411,6049257,B4110
4412,7012190,V4107
4413,6025197,R4125
4414,1052313,D4139
4415,3020236,V5214
4416,6034204,M5236
4417,4008146,G5504
4418,6041128,S4125
4419,1047176,W4117
4420,6033067,R4125
4421,6025039,D4139
4423,6083138,R4127
4425,6001221,R4125
4426,2032034,D4109
4427,6041310,S4125
4428,2017203,D4139
4429,1064196,J4111
4431,4004197,R4111
4432,6025101,R4114
4433,6009101,M5236
4434,2009072,S4110
4436,6074077,A4111
4437,6004182,S5216
4439,7017002,N4109
4440,7003368,D4139
4441,4020047,R4127
4441,1043176,W4117
4443,1047112,R4127
4445,5011270,G5504
4446,5035004,E4125
4447,4033318,D5205
4448,6053044,W4117
4449,2034106,V5214
4450,5032321,P4111
4450,7014369,C4111
4453,1021104,G5243
4455,1003297,S5216
4456,6008117,M4132
4457,1063467,V4107
4458,6001100,B4111
4460,4001063,D4139
4462,6027187,N4109
4463,2027167,D4107
4466,3034184,G5222
4467,7029307,D4139
4468,6013193,D4139
4468,5023072,V4107
4471,4003235,V4107
4473,2018087,S4134
4474,1064047,V5214
4475,6039101,B4111
4476,4004304,R4104
4478,1045226,J4125
4478,4001174,V5214
4480,4036124,V4107
4481,2032134,D4139
4482,7008300,R4127
4483,2035238,J4111
4483,2039198,V4107
4485,7015059,D4139
4486,1073306,G5504
4487,2007358,S4109
4489,6012204,B4125
4490,1023271,H4107
4491,1034290,W4108
4491,7020035,V5216
4491,2048244,C4125
4494,5033204,W4117
4494,1051315,R4114
4496,1070397,B4109
4497,7027145,N4107
4499,7003119,W4108
4501,4012163,D4109
4503,1029417,G5243
4504,6062126,W4108
4505,7010027,K4110
4506,1038110,V4111
4507,3013240,C4125
4508,3015198,R4125
4509,4009351,K4103
4511,2037060,S5216
4512,2010311,D4139
4513,1060177,B4101
4514,4032116,B4109
4515,1059279,R4114
4516,1063007,G5507
4516,1038027,M4132
4518,4013100,R4111
4519,2019260,R4111
4521,1047127,J4125
4522,1040225,W4401
4523,1006284,N4109
4524,6012040,M4132
4525,4003373,W4401
4526,1064257,G5504
4527,1064121,N4109
4528,1063412,B4107
4529,4006043,A4111
4532,2039028,H4107
4533,1060335,R5403
4534,1042097,C4111
4536,7011063,D5216
4538,6082129,M5237
4539,1043298,G5222
4540,1075458,V5301
4541,1054336,D4109
4544,4023146,A4125
4545,7014116,S4125
4546,5005168,W4108
4547,1051011,D4139
4548,5003339,R4127
4549,1075400,S5216
4551,2044236,U4110
4556,6008052,A4111
4557,6050034,G5506
4558,1029463,A4125
4561,4037069,B4107
4562,6044157,B5226
4564,4019174,H4107
4566,2003057,W4124
4568,1053039,P4125
4569,4009232,G5243
4570,1030469,P4125
4572,4001338,R4127
4578,1030177,R4127
4579,4029160,P4125
4580,1029228,N4107
4581,7021105,D4139
4582,7017067,S4134
4584,2023075,R4127
4585,4015372,P4111
4586,1061135,D4139
4587,1072111,S4125
4588,1028153,R4111
4589,4026052,S4125
4590,5002052,S5216
4591,6004218,S5216
4591,6043069,M5218
4593,1057351,V4130
4594,1004263,D4139
4594,2019198,D4139
4596,6048162,R4125
4598,2029272,B4101
4599,1034160,W4108
4600,1023078,J4125
4602,5004326,G5222
4603,6015070,M5218
4604,4002371,D4139
4606,1056261,M5237
4607,6007214,B4101
4608,1055040,M5249
4609,6042281,M5237
4612,6018123,A4125
4614,3019144,P4111
4615,6031261,S5216
4616,5032116,P4111
4617,5016361,S4134
4617,1056022,H4107
4619,1005254,W4108
4620,4002278,R4114
4621,6038027,J4111
4623,2019016,S4134
4624,1027032,A4125
4625,4003331,R5303
4626,2043391,R4125
4627,4017289,R4127
4630,1022060,R4127
4631,1042252,J4111
4636,6026061,A4125
4637,6073118,G5507
4638,1003219,J4111
4639,2038237,H4107
4640,7024184,R4127
4641,5026028,A4125
4642,7021147,D4111
4643,2027071,C4111
4644,1072330,R4111
4645,1075177,W4108
4646,1057284,C4111
4647,6031215,A4125
4649,7007026,R4114
4650,1053070,R4111
4651,1030297,H4107
4653,6044040,D4109
4654,1060260,B4107
4655,7002041,C4125
4656,7031091,V4113
4657,1062393,G4130
4658,1018077,M4132
4659,5034088,P4111
4660,4005059,W4108
4661,6074126,M4101
4662,2018240,A4125
4663,4035209,U4110
4666,7011006,J4111
4669,7024043,D4139
4670,4003299,R4111
4671,6076037,P4125
4672,2015036,W4401
4675,2023242,G5507
4676,3014339,S4134
4677,4008244,J4111
4678,6073081,R4111
4680,2045205,K4203
4682,6077259,W4108
4684,7026029,K4103
4685,2036177,M5250
4687,6019084,G4130
4689,2053107,S4134
4690,1056051,B4107
4691,5010120,A4125
4693,6019110,G5243
4693,7018072,C4125
4695,5014396,R4125
4696,5037148,G5243
4697,2022018,C4111
4699,4034178,C4111
4699,5004189,G4130
4701,1030207,K4103
4702,7027012,V5232
4704,6016282,M4101
4706,4002414,R4111
4707,6019263,W4401
4709,1012409,W4401
4711,2018166,W4108
4712,4035043,J4111
4713,1023022,N4107
4714,4002315,W4401
4715,3010162,B4109
4716,7004350,R4104
4717,5002280,B4101
4718,1042288,H4128
4720,4036289,R4111
4722,1051144,G4133
4724,5012213,R4127
4727,2039241,J4111
4728,7006036,J4111
4729,6036115,A4109
4730,7004230,K4103
4730,1042135,B4109
4732,2037079,J4111
4733,3035045,R5507
4735,6080175,N4107
4737,4007283,C4111
4739,6081013,A4125
4740,1064331,S4111
4742,2014168,W4401
4743,1027038,R4127
4745,2001147,C4111
4747,7021014,R4127
4748,3026259,D4109
4748,5028044,R4111
4750,1061020,K4103
4751,6078071,G4105
4752,2033127,A4125
4754,6006272,B4107
4755,5024037,G4130
4756,5016474,B4107
4757,1045015,C4111
4758,5038453,G4105
4760,6038068,W4114
4761,6001011,M5236
4761,2039007,G4130
4763,4001403,J4125
4764,6064086,R4111
4767,1069122,S4125
4769,6077197,G4105
4770,6006201,C4125
4771,1029243,N4109
4774,5035021,G5507
4775,3018202,G4130
4777,1022121,N4107
4778,6075242,G4133
4779,5014054,R4125
4780,3018027,G5507
4781,6019252,H4128
4786,3002089,W4108
4787,3031080,W4114
4788,6023122,B4109
4789,1025200,G5507
4790,3011183,R4111
4791,5037416,A4125
4792,2014038,G4105
4793,4026357,D4109
4794,6002098,H4128
4795,7031009,C4125
4795,2025248,G5507
4797,4006008,S4114
4797,2032138,R4125
4800,4025043,S5305
4802,4008257,V4126
4803,4033392,J4125
4804,6074041,J4125
4805,2026259,J4125
4806,7016360,C4111
4807,4020002,V4126
4810,2049119,R4111
4811,4036261,S4134
4812,2014346,S4134
4814,6011215,N4107
4815,7011220,R4125
4816,1058318,R4127
4817,5007294,R4127
4818,4003381,V4126
4819,1014132,K4103
4820,2040184,R4111
4821,1035019,A4125
4822,1047023,D4109
4823,1045117,C4111
4825,1057188,W4401
4826,1042083,S4114
4828,6015150,W4116
4829,1064018,B4110
4830,6025199,P4111
4831,6049135,D4109
4832,2051082,R4125
4832,6046014,A4125
4834,2050015,S4130
4835,6003221,P4111
4836,3025135,W4116
4837,4024152,S4125
4838,6035257,P4111
4839,6041309,R4127
4840,1031217,B4107
4842,1058037,J4125
4845,7008032,D4109
4847,1055225,J4125
4849,4031230,K4201
4852,7020287,D4109
4853,1023159,B4107
4855,2015170,K4103
4856,1039260,W4401
4857,1026204,N4107
4858,3011042,D4109
4859,6022073,B4101
4862,2031167,K4103
4863,1008139,J4125
4865,7016272,W4108
4866,2027031,J4125
4867,5003217,D4109
4868,2033437,W4108
4869,2040297,R4127
4870,4036320,W4116
4871,3017030,D4109
4872,6021085,J4125
4874,6035053,B4109
4875,3022142,W4108
4876,2030337,W4114
4878,6081101,G5507
4880,2002127,P4111
4881,1030315,W4108
4882,4007115,K4103
4883,6013072,P4111
4884,3018285,A4125
4885,5035184,S4114
4887,2011108,R4109
4888,1052486,V5301
4889,4006190,K4103
4890,2009328,D4109
4891,1063307,W4124
4892,7001165,S4125
4893,2015063,R5403
4895,3027213,G4130
4896,6033265,A4125
4898,1048026,R4127
4899,6077268,M4109
4900,1062011,D4109
4901,5023180,N4109
4903,7027175,D4109
4904,1045037,G4133
4909,2003043,N4107
4910,6080131,C4125
4911,4011204,R4127
4915,6082106,V5301
4916,2039012,C4125
4917,1056029,N4107
4918,1028263,W4401
4919,4024095,R4127
4921,6003031,J4138
4922,4007210,P4125
4923,4015073,J4125
4924,2038207,U4125
4924,5014459,R4127
4926,6052311,N4107
4927,1061088,C4125
4928,7032027,K4201
4929,6003219,G5507
4930,7024046,K4103
4932,4032108,R4127
4933,5007117,R4127
4934,7005101,J4125
4935,5038152,G5507
4936,2011273,R4127
4938,1047177,R4127
4939,4028086,V4113
4940,1003116,N4109
4941,2027068,D4109
4942,2037017,P4111
4948,3013232,B4117
4949,6052082,G5239
4954,4023059,B4107
4955,1045169,M5250
4956,6081172,N4107
4957,5006335,S4111
4958,2044390,D4109
4961,6019026,A4109
4962,6078182,M4110
4964,1024059,S4114
4966,3012103,S4111
4967,4033416,V4126
4968,5006072,W4114
4969,5003171,A4109
4970,6073196,V5301
4971,2030382,V4125
4972,6054233,G5507
4973,5018109,G5507
4974,1068233,J4125
4976,6048071,N4109
4977,3025032,V4113
4978,2033049,N4109
4979,7013154,M5250
4981,2008054,J4125
4982,6020287,B4109
4983,1003316,J4125
4984,7007216,V4111
4986,1038117,R4127
4987,1062350,G5507
4988,5031124,P4125
4989,6051011,H4111
4990,6033296,W4125
4993,5020286,S4125
4994,1020228,B4117
4995,1042244,N4123
4997,1046370,P4111
4998,6020150,P4111
5001,5019148,R4127
5003,1073161,S4125
5004,3019267,V4113
5005,2005197,C4125
5006,2037214,S4125
5008,2014015,W4401
5009,1059020,W4125
5009,1028260,P4125
5011,1057223,B4125
5014,6019246,B4109
5015,1061194,R4127
5016,3020106,D4107
5018,1043021,R4127
5019,4023095,S4114
5020,1018149,M5236
5021,2034140,A4109
5022,1012221,S4125
5023,6026288,W4114
5024,6035061,N4107
5025,1076202,V4126
5026,2024259,W4114
5029,6013114,W4401
5032,6042032,P4125
5033,6085018,M5249
5034,2043205,D4109
5035,6066101,B4109
5037,6003008,G4130
5038,4007255,R4127
5040,6085320,M5249
5041,1042032,G5239
5043,6035128,D4111
5045,4006429,K4107
5046,6043309,M4109
5047,3029174,V4111
5048,5007316,G5507
5049,4006309,D4109
5051,1056233,V4126
5052,2014016,C4125
5053,6076135,G4133
5055,2022278,V5301
5056,4031350,V4126
5057,5035430,P4111
5059,1006310,B4110
5060,2008343,B4107
5063,4031286,K4103
5064,7006129,R4127
5066,1033384,S4125
5067,1029158,G4130
5067,4003247,K4203
5069,1026304,B4111
5071,5002234,G4133
5071,2008386,U4110
5074,4024031,R4127
5075,5012032,N4109
5076,1053387,N4109
5077,5020255,B4101
5078,1052368,C4125
5079,2026043,R4104
5081,1039289,G5239
5086,2025281,B4109
5088,1061352,C4125
5089,6069260,P4111
5090,2003124,V5301
5092,7027004,K4103
5093,3027113,S4130
5094,6035154,S4125
5095,4011191,C4125
5096,5012263,R4127
5097,5018176,R4127
5098,2010383,K4103
5099,5014189,B4109
5100,5025107,S4125
5101,1022020,K4201
5104,1025319,G5505
5105,1052066,C4125
5106,1056161,W4401
5107,4008335,G4130
5108,4026131,V4113
5109,4033212,S4125
5110,4002139,P4111
5111,2047123,R4109
5113,6004251,B4109
5114,6003257,G4102
5116,1042286,R4127
5117,6021082,W4124
5118,6023126,B4109
5120,1004112,N4123
5121,6073036,M5207
5122,5003092,V4111
5123,2029204,N4109
5124,6053121,M5207
5126,6006209,G4121
5127,2043148,B4107
5129,4014003,R4127
5130,6022273,P4111
5133,6010112,B4109
5135,6080143,M5207
5137,6027205,M5249
5140,7024485,S4125
5141,3028039,S4125
5142,5005063,G4133
5144,2049176,W4124
5145,2049260,C4125
5146,6057149,C4125
5149,7023064,N4107
5149,5007109,P4111
5151,2043317,G5239
5153,7023101,W4401
5155,4034313,P4111
5157,6018126,B4109
5159,1057304,K4103
5160,2049020,P4111
5160,1003084,D4110
5162,7019149,K4103
5163,2019394,B4109
5163,3028034,P4111
5165,7008496,P4125
5166,1025339,G4133
5167,2030050,D4125
5167,6026044,W4401
5169,4006183,S4111
5170,3008112,B4107
5171,4015109,V4126
5172,1003194,W4401
5174,1018034,R5403
5175,4013362,P4125
5176,6018146,W4114
5179,1041105,P4111
5179,2027148,A4109
5181,6015005,G4133
5184,3019005,S4111
5186,1003094,S4125
5187,4002184,W4401
5188,2019287,R4127
5189,5012104,V5301
5190,6077005,M5236
5191,4028052,P4125
5193,2049075,N4123
5194,6026246,S4114
5196,6081076,V5301
5198,7008005,S4125
5199,4036154,K4109
5200,2045378,B4109
5202,5027098,K4201
5204,4012213,K4201
5206,1027222,R4127
5208,7016324,R4127
5209,7024385,R4127
5209,1075094,M5249
5211,4007114,K4109
5212,2053113,P4125
5213,2001062,R4127
5214,4025023,W4116
5215,1029099,G4105
5216,6084245,M4101
5219,1059224,D4111
5221,1070300,W4114
5222,1046124,G4133
5223,4009272,G4133
5225,3003060,P4125
5226,5014289,S4114
5227,1059368,S5305
5228,5014379,G5239
5231,1058284,K4109
5231,2022307,G4133
5233,7015051,R4127
5234,2052075,G4130
5235,2018206,K4110
5236,1013253,B4107
5238,4037139,G5239
5239,2013050,V5301
5240,5037140,S4125
5241,4024280,B4107
5243,2018198,R4127
5244,1060139,M5236
5246,2038293,G4130
5247,2036280,R5303
5249,5012219,S4114
5253,7016258,P4125
5256,1063216,W4124
5257,5022107,G4130
5258,7003074,R4127
5260,5028137,P4125
5261,1041355,M5207
5263,5023157,S4114
5264,1029182,B4117
5265,6080006,V5301
5267,6013085,G5251
5268,1008150,S5305
5270,6011128,A4109
5271,6045102,S4125
5273,2049099,S4134
5274,7016194,R4127
5276,6040040,W4114
5281,6034360,H4111
5284,5007003,G5239
5285,4007433,P4125
5286,5032055,P4125
5287,6022136,S4114
5288,1052415,S4111
5291,6035303,A4109
5292,1047200,S4111
5293,5011030,V4126
5294,6003177,P4125
5295,6035085,W4114
5296,1075145,W4116
5297,6011190,W4114
5299,7028328,K4107
5300,2031140,K4107
5301,4013003,S4125
5303,6015244,H4128
5305,6024001,S4130
5306,4003383,S4114
5307,6020038,W4114
5308,5016305,G4105
5310,6044021,W4116
5311,4001358,V4126
5312,1005080,R5403
5313,1076067,H4111
5316,2004149,V5240
5317,7024438,H4111
5318,1077164,K4201
5320,3010130,P4125
5320,4014381,S4114
5323,2031337,P4125
5324,2049130,S5305
5325,2039085,S4114
5326,1059150,H4111
5330,1029365,V4126
5331,4007208,P4125
5332,1078243,S4125
5333,2049100,R4135
5334,1056218,S4114
5335,1070116,S4125
5336,4037161,V4126
5339,6012181,P4125
5340,1075104,G5505
5341,1057111,S4111
5342,1046174,H4128
5343,4026240,V4111
5343,1044026,S4125
5345,7016167,V4126
5348,1059193,P4125
5350,4008138,S5305
5351,5018124,G5505
5352,6079273,K4201
5354,1002018,S4125
5355,4002285,A4109
5358,3009123,B4107
5359,2045186,D4109
5361,6036346,S4114
5362,4003209,S4125
5363,2006126,P4125
5365,6081056,S4111
5366,2051084,B4101
5368,1003340,A4109
5371,1029203,K4201
5372,5041025,S4114
5374,1056391,G5239
5375,1063062,S4114
5376,4006394,A4109
5377,7030180,V4126
5379,1055324,A4109
5380,2006055,S4125
5381,6081016,B4107
5382,7031290,W4114
5384,2016031,G4105
5385,4020144,V4111
5386,4027118,S4134
5388,1027244,G4105
5390,5015213,D4107
5391,2035184,S4125
5392,1039104,W4104
5394,5020006,B4107
5395,1053088,S5305
5399,1052175,G4105
5401,4031017,S4111
5402,1057004,N4123
5403,3017292,W4125
5404,2023208,G5503
5407,3012201,S4114
5408,6004039,S4125
5409,1059026,B4109
5411,1041353,H4125
5412,6056308,B4107
5413,1027349,G5507
5414,3030212,G4130
5415,4006358,W4114
5416,6032095,S4114
5418,5005138,B4110
5419,4036160,G5505
5420,7027215,B4109
5421,6017223,B4107
5422,1020071,G4105
5424,6084139,M4107
5426,5009235,V4126
5429,3008037,B4107
5431,4007131,K4109
5432,6036165,H4111
5433,6003099,S4125
5434,6010111,S4114
5435,1027294,M5207
5436,4027335,G4105
5437,5007023,J4138
5439,7030070,A4109
5441,6019281,G4105
5442,6055063,V4126
5444,6058054,R4104
5445,6078156,S4111
5447,1055382,G4130
5448,3025171,P4141
5449,1058117,S4134
5450,7027271,S4125
5451,6045024,W4114
5452,1065235,V4111
5453,5039142,V5232
5455,4023191,S4125
5456,6041035,M4109
5458,5039385,G5505
5459,4006032,S4125
5461,2014031,V4126
5462,2023092,G4102
5465,1056145,G4130
5466,2041013,B4107
5467,1006163,B4111
5468,6033147,A4109
5469,2040059,A4109
5472,1043324,B4107
5474,1053358,S4111
5477,4012128,R4135
5478,7007238,D4107
5479,2043254,B4109
5481,1041302,A4109
5483,1077247,G4130
5485,5024303,V4111
5486,6084192,M5207
5487,6084249,W4114
5489,2022342,V4126
5490,4029211,K4107
5490,2037042,R4104
5490,5006096,S4142
5493,2030002,P4141
5493,5004213,W4114
5497,2026073,B4109
5498,1048069,B4101
5499,5036220,S4134
5501,1013240,S4134
5502,6084198,M4109
5504,2018015,G4102
5505,3015161,D4107
5506,6081070,J4138
5507,4035244,W4125
5508,5014390,G4121
5509,1060376,V4126
5510,5006194,D4136
5511,1056401,W4125
5512,4002395,V4126
5513,2053141,D4107
5514,2018092,B4109
5515,4022229,R5303
5516,6045201,S4114
5517,6020251,M5207
5519,6008014,M5207
5520,1041161,N4123
5521,1036017,G4130
5526,1077269,R4104
5529,5039127,S4134
5531,1075317,G5208
5534,1038128,G4102
5540,4027204,D4107
5541,1057185,V4126
5542,1060170,P4141
5543,2004162,S4114
5544,7026136,S4134
5547,2022296,U4110
5548,2049231,W4116
5550,2020218,S4114
5553,6019047,B4107
5554,1063136,R4104
5555,1026219,G5251
5556,5018159,G5505
5558,1065395,S4125
5559,1049140,V4126
5560,4006423,G5251
5561,1014136,V4126
5563,2021400,R4104
5564,1035261,W4125
5567,7021056,G5251
5569,5009279,S4125
5570,1043089,A4109
5572,1044007,N4123
5573,2020099,S4134
5576,5005220,S4111
5577,1068388,G5208
5578,6040240,S4110
5579,2001002,V4126
5581,6065220,A4109
5582,1030301,G5208
5584,6030191,S4114
5586,1077119,S4125
5588,2020189,M5207
5589,2047160,W4125
5590,4009143,K4203
5594,4006259,S4111
5596,6039338,G4110
5598,4008213,S4114
5598,4003071,B4107
5598,4034148,G4130
5601,1056247,G5251
5602,2048071,S4114
5602,6044072,G4102
5605,6026155,K4110
5606,2016119,P4141
5609,1029374,G5208
5610,6015224,B4109
5611,6079015,M4109
5612,6013109,U4110
5615,2037029,D4136
5616,6080160,M5207
5617,1047092,R5303
5618,6009291,A4109
5619,6015222,H4111
5620,6026129,S4125
5621,2019020,N4123
5622,7014061,G4102
5623,6083177,B4117
5625,1059154,S4134
5626,1043154,G5251
5627,7002139,V4126
5632,2001320,V4126
5633,2050027,W4124
5635,4011098,A4109
5636,1030192,B4107
5637,5022235,S4134
5639,5016478,S4114
5642,1057208,B4101
5644,2044149,V4126
5645,7008058,S5305
5645,6082199,M5207
5645,6087057,M4107
5648,1048031,W4125
5649,1020205,A4127
5650,5015228,S4134
5652,6031082,W4116
5652,5028424,G5251
5654,1043400,S4125
5655,3009114,S4125
5656,4006313,P4141
5657,1029076,M5601
5659,6039186,S4111
5660,1058357,B4109
5661,7024421,V4126
5662,1062182,G5247
5663,2001049,S4114
5666,3013122,K4109
5666,3012065,B4107
5668,2007287,P4141
5669,6061150,M4109
5670,7008072,S4134
5671,5015293,W4116
5675,7008315,S4125
5676,4002331,R5507
5677,6033131,G5251
5679,1053284,B4107
5680,5018530,G4102
5681,1031223,W4124
5683,4008269,S4134
5684,2021116,G5247
5686,4036186,S4114
5687,6055282,S4125
5688,5034083,G5503
5690,2019312,R4104
5691,2037291,P4108
5693,2052055,G5251
5694,1024220,N4123
5695,2016011,K4203
5696,4037018,V4111
5698,2024399,S4125
5699,3026179,V4113
5701,4021110,V4130
5703,6067134,M4107
5706,3029113,P4141
5707,2014214,R4135
5708,4031481,D4107
5709,1022113,G5208
5712,5014250,S4125
5712,5028464,P4141
5716,1055241,S4109
5718,1028339,B4101
5719,1064228,V4126
5720,4003408,G5505
5721,1051222,S4125
5722,1020008,K4201
5723,4015340,V4126
5724,1075396,N4123
5725,7004020,M5207
5726,4022144,K4203
5728,1060088,R4104
5729,7024547,S4130
5730,6075223,S4125
5732,1053261,R5303
5733,5027084,P4141
5734,3022085,D4107
5735,4035098,S4130
5737,1046137,H4111
5738,5012432,S4111
5740,6082077,V4126
5741,2035099,V4111
5742,3020021,S4111
5743,1045278,G5503
5744,4019192,S4114
5745,1044065,B4111
5747,6019060,M4109
5748,6024157,P4108
5750,5005248,W4125
5753,6015049,G4102
5754,1076081,J4138
5755,1052286,G5251
5756,5018348,V4126
5758,6017273,A4110
5759,1005122,M4110
5760,7010185,G4102
5761,5003028,M4107
5762,5010091,S4111
5764,6026068,S4114
5765,2049059,G5251
5766,4036081,K4109
5767,5035486,S4134
5768,7010179,S4114
5769,6036286,S4134
5771,6032088,G5506
5772,6034114,S4114
5773,3021192,G5247
5775,6006226,M4107
5777,4027313,D4107
5779,5037129,V4106
5780,5039345,G5247
5781,1002088,D4111
5782,6024042,S4111
5783,4013328,V4126
5784,1021018,G4102
5786,6029193,S4111
5787,2034097,S4114
5788,6017254,W4116
5789,6063111,B4117
5790,2025124,K4101
5792,1046136,N4123
5794,1007159,R5403
5798,1026162,V4126
5799,6044330,S4107
5799,1059107,R5303
5801,6031306,G4121
5802,1055005,K4109
5802,4022194,S4134
5804,5038132,K4110
5805,1023120,M5207
5806,6050093,R5507
5807,3017247,V4111
5808,3017279,E4110
5809,3026018,S4134
5810,4020083,G5247
5811,1034408,P4141
5813,6053157,S4111
5814,4023108,H4111
5815,1029219,G5208
5817,6004124,D4110
5818,1059380,S4111
5819,6078044,M5207
5820,5037284,G5208
5822,5016302,W4116
5823,2011072,V5240
5824,6055294,S4111
5825,4035161,V4111
5826,7018069,U4110
5828,4008069,W4104
5829,5037252,R5303
5829,1031292,J4138
5831,2054042,P4141
5832,6040281,G5247
5833,7014246,S4114
5835,4023050,G5501
5836,5002123,S4114
5837,2022196,M4109
5838,4015353,S4111
5840,4013066,V5240
5842,2054025,R4104
5843,2035168,S4114
5844,7008235,G5101
5845,7028153,S4111
5846,5002238,A4125
5847,2046102,D4107
5848,1045350,R5507
5851,7025164,W4104
5852,2012146,G5208
5853,1075425,W4125
5854,2021360,D4110
5856,1024282,G5208
5857,3028023,S4134
5857,6081154,M4107
5859,4026028,K4109
5860,2002254,K4203
5862,2002191,S4114
5864,6053296,R5507
5865,6006098,S4130
5867,1051266,S4111
5869,3014296,D4107
5870,7029090,S4114
5871,5036422,G5247
5872,1060055,D4107
5874,1063043,S4114
5875,2043300,U4110
5876,2030275,W4104
5878,4014258,S4111
5879,7029126,V5223
5880,7029440,K4110
5882,7028129,V4111
5883,7027206,V5232
5883,5028314,S4134
5885,4004212,G4102
5886,6014298,P4108
5887,1062096,R5303
5888,1057296,S4114
5889,4031377,S4134
5890,7032138,W4125
5891,2048134,D4111
5892,1042224,S4111
5893,4021096,S4111
5896,5018002,G5247
5899,2006077,S4111
5901,6009145,S4114
5902,1048153,S4130
5904,5033146,G5506
5906,6041318,M4109
5907,6008294,H4111
5909,7006032,P4141
5910,1010477,V4130
5911,2049009,S4114
5912,1022297,G5505
5915,6026059,G5208
5918,1022152,V5232
5920,1026277,K4101
5923,7007090,W4125
5924,1045288,R4104
5925,2052170,S4109
5926,1045033,W4104
5927,6043227,S4114
5928,4032043,R5507
5929,5037149,R4135
5930,1049107,K4109
5932,2052011,S4114
5934,2013289,R5507
5936,6078093,G5208
5937,2002327,S4142
5938,5012237,D4125
5940,6030126,M4109
5941,6038227,D4111
5942,1017130,S5305
5945,1020306,R4104
5946,2054060,J4138
5948,6080185,P4141
5949,6005252,M4110
5950,4012373,V4106
5951,6079134,N4123
5952,1063236,P4108
5954,2021297,W4104
5955,6041019,S4130
5956,6078010,A4127
5958,1058050,G5247
5960,4014143,V4113
5961,4033177,S4134
5963,4009264,N4123
5965,5009252,G5101
5966,7008310,D4107
5967,6022030,H4125
5969,7017121,R5403
5969,1023141,G4102
5971,5040250,S4111
5972,7008130,R4135
5973,6085208,M5227
5974,1062111,W4104
5977,2008110,W4125
5979,1063069,R4109
5980,1063383,S4111
5981,2006260,G4102
5982,7023127,S4111
5985,6078246,M4109
5986,7022110,V4106
5987,1046275,W4124
5988,1061333,R5303
5988,6017007,G4102
5993,1058225,P4108
5994,7030267,D4107
5995,1073328,D4111
5996,5002233,W4124
5997,7016085,R5303
5998,6028109,S4111
5999,4009226,G5247
6003,4001421,V5232
6005,6065143,M5212
6005,1021077,R5303
6007,1064060,V5233
6009,1041144,D4107
6011,1062145,V4111
6012,1022079,V5232
6013,4031282,B5229
6014,1026300,S4111
6015,1044183,W4125
6017,6014154,P4141
6018,1025073,G4102
6019,2043084,B4117
6020,7025070,V4113
6022,1029007,J4138
6025,2009124,S5305
6027,3011176,R4104
6030,3013277,W4125
6031,7011144,S5305
6035,1061201,S4111
6038,4024323,R5507
6040,6027074,N4123
6041,3028147,D4111
6044,7029115,V5240
6045,1029137,M4111
6046,1063172,G4102
6047,5039296,S4130
6049,1075404,S4134
6050,5036439,V4113
6051,5020381,R5507
6052,1059132,R5303
6053,6076001,H4111
6054,7020214,R5507
