Rank,RollNo,InstituteCode,CourseCode
7475,3011213,118,4111
7479,2036317,118,4111
7481,1044022,105,4128
7483,2007274,114,4117
7486,2024273,114,4109
7488,1030224,123,4111
7490,6107075,117,4104
7495,5057075,114,4130
7498,7030067,113,5302
7499,2008340,113,4135
7500,1039162,114,4107
7505,1087079,114,4109
7514,1084030,116,5232
7516,2014146,117,4104
7518,4002247,116,4106
7520,6028158,114,4131
7524,6003017,114,4131
7527,2021092,116,4130
7531,2038095,113,4135
7532,6089019,112,4107
7539,5056144,114,4109
7540,7003131,106,5501
7541,1061098,114,4109
7544,4029080,118,4111
7546,4033064,106,5503
7548,1063173,114,4130
7554,1061026,116,5304
7558,5027005,105,4128
7559,4033126,122,4125
7561,1068013,113,5302
7564,5038185,116,4130
7569,5023185,114,4130
7571,6061084,119,4125
7573,2038180,123,4125
7574,1068068,116,4130
7578,2050192,116,4106
7579,1069119,120,4109
7580,7004054,116,4130
7584,6043198,120,4109
7585,3035146,116,4130
7591,5010176,123,4111
7593,7011190,120,4109
7597,4009216,118,4111
7603,1002318,116,4130
7607,1048122,117,4104
7611,7037020,116,4106
7620,1019099,118,4125
7625,7031275,114,4130
7627,7022330,106,5501
7634,4026158,116,4106
7639,2018200,114,4117
7642,7021334,113,5302
7646,1063206,114,4109
7648,6036004,106,5501
7649,6004092,110,5601
7655,5055009,106,5503
7656,1070122,114,4129
7658,1052114,116,5304
7661,7040095,114,4107
7668,3036141,114,4107
7671,1061018,113,5101
7673,1055178,116,4130
7676,4038108,116,4130
7691,1032002,116,4106
7693,5030113,116,4130
7694,6022115,116,4130
7695,5032158,116,4130
7699,4029194,116,5204
7701,1057311,116,4106
7702,1055279,114,4131
7705,1085070,121,4109
7706,7006175,114,4107
7707,5054303,114,4109
7711,4020250,114,4117
7723,5023096,114,4130
7723,6110018,121,4109
7729,2045179,117,4104
7731,5046204,117,4104
7732,1070220,105,4128
7736,5033118,114,4130
7737,4041299,116,4130
7746,1053104,116,5240
7747,4009194,122,4111
7748,1005121,112,4107
7749,2037146,114,5306
7754,5049227,114,4107
7754,2032357,114,4109
7759,7003165,106,5101
7761,2002132,113,5302
7763,7022029,114,4119
7764,1084131,114,5306
7765,7003169,123,4111
7766,2007089,116,4130
7768,4002254,117,4104
7772,4021004,114,4109
7784,1074086,116,4106
7784,2041222,123,4125
7793,1055260,116,4106
7794,2042136,118,4125
7796,1065198,101,5260
7797,5038153,114,4107
7801,4039157,114,4119
7802,2020273,116,4130
7803,1043262,116,4106
7804,6073092,112,4107
7811,4005209,112,4107
7812,1005060,114,4119
7815,7031168,114,4130
7818,7030144,112,4107
7821,4006451,116,4106
7822,2018068,116,5304
7823,2003191,116,5247
7825,7032125,113,5302
7831,1083292,114,4109
7832,5043152,114,4109
7833,7041092,116,4130
7834,1027227,106,5101
7841,3017061,114,4131
7844,2016184,116,5247
7848,4003177,118,4111
7849,6067220,110,5601
7851,4005170,114,5306
7853,6095086,123,4125
7857,2001350,116,5240
7871,2039298,118,4125
7874,7003154,122,4111
7875,6071001,123,4125
7879,3036244,114,4130
7884,1049112,116,5206
7885,5060113,114,4107
7885,4014180,116,4106
7889,5037135,114,4117
7891,4002202,112,4107
7892,1064205,116,5240
7894,7024096,117,4104
7896,1062161,114,4130
7898,1048141,110,5601
7901,2049173,122,4125
7904,5052165,106,5501
7908,1022213,120,4109
7914,5014156,118,4125
7921,1030078,116,5240
7923,7023262,114,4107
7945,4005117,116,5232
7950,7032121,116,4130
7955,3018109,123,4111
7963,6031149,120,4109
7966,7027178,114,4130
7968,3035236,114,4130
7970,4029253,114,4130
7985,1006119,114,4119
7991,1028096,116,4106
7993,6026126,114,4117
8000,6048159,117,4104
8003,4013360,106,5501
8007,5021202,101,5260
8008,5031138,114,4117
8011,7032101,122,4125
8024,7042380,118,4125
8027,6001100,116,4301
8029,6058019,123,4125
8030,2049215,101,5260
8033,2005302,114,4107
8035,3027125,114,4117
8037,3026148,114,4119
8038,5004091,106,5501
8045,2035266,116,5206
8048,1018126,116,4106
8050,6050215,101,4127
8051,4015074,114,5306
8056,5055367,118,4125
8058,4016213,116,5232
8065,4010242,114,4130
8066,2022148,118,4125
8071,5021194,114,4119
8075,2001162,116,4106
8080,4035092,116,4130
8084,2016091,123,4125
8088,4023078,114,4129
8097,7039092,114,4129
8101,7037094,116,5801
8105,2026093,106,5101
8106,4003318,114,4130
8110,1074394,118,4125
8111,6109008,123,4125
8113,7024179,113,5101
8117,1084241,116,5232
8119,1063013,121,4109
8126,2009121,116,5206
8127,4034088,114,4130
8130,4027305,116,4130
8137,4043144,116,5232
8141,7018130,113,5101
8142,3016063,101,5260
8146,4022127,116,5232
8148,2004211,114,4130
8152,5021191,106,5501
8162,7029108,114,4130
8169,3035190,114,4130
8170,1074391,114,4130
8180,7022196,114,4119
8184,6043238,118,4125
8185,7040266,114,4131
8187,4038241,118,4125
8188,7039119,116,4301
8192,2006349,114,4130
8193,6004228,123,4111
8201,2042035,118,4111
8202,6104068,116,5232
8203,3035106,106,5501
8205,2024135,106,5503
8212,4041095,118,4111
8229,4007087,114,4131
8233,1027091,106,5501
8243,2039169,123,4111
8244,6097081,113,5101
8246,2052048,118,4111
8249,2020256,118,4111
8256,4035110,123,4111
8261,4004228,114,4130
8263,5020117,116,4301
8265,2027067,116,5206
8273,1020150,114,4130
8275,7008140,116,5232
8278,3027076,116,5247
8282,7031256,122,4125
8284,4026092,123,4111
8289,4022083,118,4125
8290,2025292,122,4111
8297,2034123,121,4109
8299,2039251,123,4111
8300,1038142,116,5204
8301,2018123,116,4301
8309,2050240,116,4106
8313,1055120,116,5206
8319,5058186,106,5503
8320,7027238,121,4109
8324,7005186,122,4111
8326,4021468,116,4106
8327,6033200,121,4109
8328,5006124,114,4130
8332,2004343,114,4130
8334,5011163,116,4130
8342,3019140,101,4127
8342,1044034,101,4127
8345,5058166,106,5501
8350,1072207,114,4119
8353,4008011,116,4106
8354,1056378,118,4125
8359,7021092,122,4111
8360,7030102,123,4125
8374,4031097,114,4130
8375,2006108,106,5503
8377,2034109,106,5503
8379,4010286,118,4125
8380,1081103,116,4301
8381,2014169,122,4111
8386,1053325,122,4125
8389,7033161,122,4111
8405,7032055,116,4130
8408,5023182,114,4130
8420,4004254,116,5204
8423,1064206,101,4127
8426,6020133,123,4125
8428,2042168,122,4125
8437,6007099,121,4109
8440,1028147,123,4125
8441,5034105,114,4130
8442,1058116,116,4130
8443,2005457,116,4130
8444,2003408,114,4119
8450,6016193,101,4127
8460,1067081,121,4109
8467,1065188,106,5503
8471,1027120,120,4109
8473,7039140,116,4106
8476,1074003,114,4119
8478,2042320,123,4125
8482,1029150,101,4127
8487,1064274,114,4130
8490,2048205,116,4130
8506,1025155,122,4125
8510,4008299,121,4109
8515,5033169,116,4130
8517,4005156,114,4130
8518,1005214,122,4125
8522,1059159,114,4130
8525,4003131,116,4130
8536,1026151,116,4130
8536,1060199,121,4109
8538,1059171,120,4109
8550,1088006,120,4109
8556,7032169,106,5501
8559,7021199,106,5501
8561,2029071,120,4109
8561,1070184,122,4125
8564,2055108,116,4130
8571,1055075,116,4106
8573,6067026,116,4130
8589,2052056,122,4125
8592,2003281,122,4125
8593,2016122,122,4125
8613,4008257,114,5307
8617,5057113,120,4109
8624,6070126,122,4125
8630,2017168,114,4130
8632,4007219,116,5247
8635,4008061,120,4109
8640,7041115,106,5501
8642,4019096,116,4106
8643,1072185,114,4130
8644,6007065,120,4109
8646,1069264,116,5304
8647,1073175,120,4109
8648,1082249,120,4109
8652,4015022,116,5204
8653,6050153,110,5601
8658,4020169,106,5501
8662,2040045,116,5204
8663,7021255,116,4106
8666,5024209,116,4106
8685,3021147,114,4130
8686,1071124,116,5204
8689,3014143,116,4301
8694,6024135,116,5247
8712,1007339,116,4106
8720,5028131,116,5247
8727,7025205,106,5503
8729,7022307,114,5307
8730,1063040,116,5209
8730,7018208,116,5304
8766,4029174,116,5304
8775,7038164,114,4131
8777,2037104,116,5204
8778,3035047,106,5101
8780,1027191,116,4301
8781,1063039,116,5304
8782,7030226,114,4119
8788,4020387,116,5247
8789,7036120,114,4131
8807,1068160,106,5101
8809,1071149,116,5247
8816,5050223,116,4301
8821,4022241,114,4119
8831,4042248,116,5204
8832,1050178,114,4129
8843,1067261,114,4129
8847,2027285,116,5204
8852,7034144,116,5247
8861,1059326,114,4131
8864,2023291,114,4131
8865,6031141,114,4119
8873,3028087,116,4301
8885,4007090,114,4131
8887,1051143,114,4129
8892,1054041,114,4131
8893,7002179,110,5601
8907,2033109,114,4131
8923,2040100,114,4129
8928,7033148,114,4129
8933,7030110,116,5206
8934,2004301,114,4131
8943,6019016,114,5307
8958,1066020,113,5101
8967,2002140,114,5307
8973,6082050,114,4131
8973,5024174,116,5801
8998,6048227,114,4129
9004,6068156,114,4119
9035,2004276,116,5206
9065,1065291,114,4131
9074,3022067,114,4131
9078,1068220,114,4131
9083,7005357,114,4119
9085,7037149,116,4301
9092,4031135,110,5601
9094,5056014,106,5101
9100,1056366,113,5101
9102,2003193,116,5206
9111,1084269,114,4131
9113,4043273,116,5206
9121,5055165,110,5601
9124,7022352,114,4129
9129,1055096,113,5101
9137,1065072,116,5206
9156,4029246,116,5209
9163,5047253,106,5101
9164,4026142,116,5209
9165,1059220,114,5306
9166,2007160,116,4301
9173,4031084,116,5209
9220,7032123,116,5209
9226,5007138,114,4129
9228,6104143,110,5601
9231,1087057,114,5306
9233,2026255,110,5601
9244,4012395,114,4129
9248,4040186,114,4129
9255,4018160,106,5101
9278,2037005,113,5101
9286,5014152,116,5209
9309,1015150,116,4301
9312,4040145,116,5209
9313,5004106,114,4129
9314,1054215,116,5209
9336,7033115,110,5601
9347,7001309,106,5101
9353,1067198,110,5601
9357,1056307,106,5101
9359,4044293,116,4301
9362,7039314,114,4129
9367,6089094,114,4119
9371,2034142,114,4129
9380,6011126,116,5209
9383,4029173,116,5209
9387,2009174,116,4301
9391,4026076,114,4119
9399,7021025,113,5101
9410,2022318,116,4301
9416,1061232,116,4301
9418,1050090,114,4119
9420,4006459,106,5101
9432,3028073,114,4129
9458,5052273,114,4129
9460,1029174,114,4129
9468,1061229,114,4119
9474,7025183,114,4129
9478,3010031,114,4119
9481,6035198,114,5307
9484,7026243,114,4119
9494,4007135,114,4129
9502,3020171,114,5306
9506,7015121,116,4301
9507,7033211,114,4129
9530,3005185,114,4129
9534,5055389,116,4301
9559,4003295,116,4301
9574,7008107,116,5801
9583,2027148,116,4301
9587,4030120,114,5307
9589,1031168,114,5307
9619,4034097,116,4301
9630,1066079,116,4301
9643,1058323,116,4301
9647,2050288,116,4301
9650,7038142,116,4301
9693,5024223,116,4301
9699,7031144,116,4301
9701,7026303,116,4301
9711,1047079,116,4301
9719,2034235,116,4301
9736,2050262,116,4301
9742,4012338,116,4301
9744,5056018,106,5101
9770,2008309,113,5101
9772,4003330,116,4301
9785,1074392,116,5801
9791,5005110,116,4301
9803,1058005,106,5101
9805,1027117,116,4301
9808,1004189,116,5801
9820,7038176,116,5801
9825,2029100,116,5801
9848,4015032,113,5101
9859,7009187,116,5801
9860,2029136,116,5801
9873,5039153,116,5801
10011,4029116,106,5101
10173,2010059,113,5101
10183,2022146,113,5101
10232,7005308,106,5101
10239,4032166,106,5101
10310,5047183,106,5101
10332,5060116,113,5101
10422,1027256,113,5101
