Rank,RollNo,InstituteCode,BranchCode
7274,7041225,123,4111
7275,2037144,120,4111
7277,6030098,120,4111
7281,5009197,106,5251
7283,4048098,116,4126
7286,7032047,106,5251
7289,7018110,115,4107
7293,1086128,117,4104
7295,7031169,116,5213
7297,5037073,114,4134
7301,4038056,106,5208
7305,7019007,106,4105
7307,6125072,109,4205
7308,1030079,106,5247
7310,2003070,116,4126
7316,2066057,114,4134
7319,3036052,116,4130
7323,7016304,103,4109
7328,1084128,121,4125
7333,7006258,120,4111
7334,2087238,118,4125
7336,6129165,101,4109
7341,1035146,123,4111
7342,5019111,120,4111
7344,2022086,121,4125
7345,7038057,113,4135
7346,7013220,112,4109
7347,7041147,109,4205
7349,6100030,117,4107
7352,6043081,114,4117
7355,1014015,123,4110
7356,1025098,113,4135
7357,2079019,113,4109
7360,6106072,101,4109
7366,7037187,118,4125
7368,2007374,120,4111
7371,7031039,113,4109
7375,7032088,115,4107
7376,1002018,119,4125
7380,7039073,114,4109
7382,6134137,120,4111
7383,1086099,106,5208
7384,2090058,122,4110
7385,4008018,109,4123
7386,3039116,112,4107
7388,7032061,115,4109
7389,2075078,116,4126
7390,1059104,111,4109
7392,2074363,114,4107
7394,5059393,106,5505
7396,2062099,114,4117
7399,1061021,109,4123
7404,1060097,112,4107
7405,6103083,121,4125
7407,2060125,114,4134
7410,5021161,113,5302
7411,2064137,116,5213
7417,2051067,114,4107
7421,5047155,118,4111
7426,6027096,114,4111
7428,1059239,114,4117
7429,6016258,121,4125
7430,6035297,118,4111
7436,6097151,118,4111
7438,4012191,105,4128
7439,6129084,105,4128
7441,4010073,105,4128
7446,6129193,120,4111
7447,2006080,117,4104
7449,6117099,120,4111
7450,7013039,113,4109
7453,3049040,112,4109
7455,2047071,116,4126
7456,6096127,119,4125
7457,2087086,117,4104
7459,4005237,116,4126
7465,2089078,113,5302
7466,1024114,120,4125
7470,1086060,116,4126
7472,4054089,116,4126
7474,6031162,114,4131
7475,1060446,111,4123
7476,5060097,116,4126
7478,3047091,109,4205
7482,5060090,120,4125
7485,2041104,114,4134
7487,7036047,116,5213
7491,2052246,111,4109
7496,6089129,117,4104
7504,6073242,123,4111
7506,5014388,114,4134
7510,3013055,118,4111
7512,2021309,112,4107
7514,1059069,123,4111
7516,6074129,114,4107
7517,2054025,117,4107
7518,2088072,117,4104
7519,4016166,114,4107
7521,5002365,101,4109
7523,2012054,106,4122
7525,6126005,114,4111
7529,5036011,109,4103
7530,4053168,118,4111
7531,1001063,117,4104
7533,4011021,109,4123
7537,2087202,117,4104
7538,2086201,114,4134
7539,7041016,102,4201
7540,6012002,101,5255
7541,4021048,105,4128
7543,5019106,113,4135
7546,5063339,121,4125
7547,3044037,114,4134
7549,6108148,118,4111
7551,2057118,115,4109
7553,4016267,106,5247
7554,4031162,110,5601
7558,2039010,116,4125
7561,2044168,101,4109
7563,2078057,111,4123
7567,5004115,115,4107
7568,2022112,115,4107
7569,2033056,116,4126
7570,6076144,123,4111
7573,5058132,114,4134
7574,2074207,115,4107
7575,2047119,118,4111
7577,4039038,109,4205
7580,7013163,114,4134
7581,4056038,119,4110
7584,6126126,121,4125
7585,6080084,120,4125
7586,4036066,101,4109
7587,1021148,119,4125
7588,3035113,101,4109
7589,2066058,116,5213
7591,1067054,106,4109
7593,1088089,117,4104
7599,2089141,122,4111
7602,5007027,118,4110
7604,2059196,103,4109
7606,6031447,123,4111
7611,7031133,114,4134
7616,3004166,101,4109
7619,4047278,116,4130
7620,2014300,113,5302
7625,4058123,109,4205
7626,7006201,119,4125
7627,7025168,115,4107
7628,6091027,120,4110
7632,1088077,111,4123
7635,6034124,106,5503
7636,7022031,122,4111
7638,1005167,106,5203
7641,7015014,122,4110
7643,4048123,117,4104
7645,2074074,115,4109
7650,6032019,123,4110
7651,3018110,114,4134
7652,2050009,118,4110
7653,4002156,113,4135
7655,2091311,114,4107
7661,2056078,101,4109
7663,2064023,113,4109
7666,6102090,101,4127
7668,7045006,113,4109
7669,5037216,114,4134
7670,1081029,107,4107
7677,1085094,111,4123
7680,2005031,106,4102
7683,1080085,114,4107
7684,1076338,106,5203
7686,2012013,110,5213
7687,2088368,118,4111
7689,1020007,111,4125
7691,1064062,110,4127
7692,2029017,114,4114
7695,5050301,114,4107
7699,4019250,115,4109
7703,1082213,117,4104
7706,6102123,114,4107
7707,1015122,119,4125
7713,6056294,114,4109
7714,2015130,103,4109
7716,1089070,114,4109
7717,4013148,106,5203
7718,7045138,123,4125
7721,1016023,108,4111
7723,2075201,116,4126
7724,4018063,109,4123
7726,7004223,103,4109
7730,7033159,113,4135
7732,1053076,117,4104
7736,4020309,118,4111
7738,5047345,109,4205
7740,4056050,112,4109
7741,2064117,103,4109
7743,6124021,118,4110
7745,2032319,122,4111
7747,2003306,114,4130
7749,2015107,122,4111
7753,1060369,106,5248
7756,6118139,118,4111
7758,4057104,115,4109
7760,6074181,114,4134
7761,1061210,116,4126
7763,2059227,121,4125
7764,3031081,112,4109
7765,4010296,106,5505
7766,4004131,113,4135
7767,1058068,106,4127
7770,4005109,118,4111
7777,2092219,112,4107
7778,2016067,118,4111
7779,1059338,119,4125
7780,6121085,114,4134
7785,7007044,119,4125
7786,1065138,106,5505
7787,2091104,113,4135
7788,1004206,113,4135
7790,1057007,111,4125
7805,6110098,123,4111
7807,1081194,113,4135
7809,6122139,114,4109
7812,1030224,123,4111
7815,2039063,101,4109
7816,2033098,111,4123
7818,2054061,121,4125
7819,5055070,114,4134
7827,6027032,116,4125
7831,4005205,103,4109
7834,2051006,114,4114
7836,2054111,106,5203
7838,7036053,114,4109
7840,6098003,114,4114
7841,5036089,123,4111
7842,4064161,116,4130
7843,2041197,114,4134
7849,2086059,116,4125
7850,6104183,120,4125
7853,1035079,123,4111
7855,7024096,106,5203
7857,1006265,119,4125
7858,7040448,115,4109
7859,4040014,106,4127
7867,2079167,114,4130
7869,6025361,123,4111
7870,1089099,117,4104
7873,1081095,111,4123
7874,2088103,114,4130
7875,6089222,101,4109
7877,4003178,105,4128
7878,4039062,109,4205
7880,1006030,111,4107
7882,2085023,113,4109
7884,3048052,106,5247
7885,2069088,120,4125
7887,4025022,101,4109
7888,2017082,106,5503
7895,4067030,122,4111
7899,5008008,117,4117
7905,6094186,123,4125
7907,7042200,114,4109
7908,2035279,123,4125
7909,4037030,114,4107
7910,6025208,114,4107
7911,1008036,121,4125
7913,6095094,116,4126
7914,7003029,113,4109
7918,5043097,106,5247
7919,6053133,120,4125
7923,1066010,109,4204
7926,2026018,113,4136
7929,2054017,106,5101
7931,7003119,115,4107
7935,2053016,113,4127
7936,6099051,122,4110
7937,2027155,117,4104
7943,1014202,121,4125
7946,6042084,120,4125
7950,2046073,122,4111
7954,4022022,118,4125
7958,6048068,120,4125
7962,2074171,114,4130
7963,3045049,114,4107
7964,2010010,113,4109
7967,7017297,122,4111
7969,3041008,106,5241
7974,5050124,106,5501
7977,2014134,101,4109
7978,2076085,116,4126
7979,3028130,122,4111
7981,1062011,117,4117
7983,1060198,101,4109
7986,3047033,116,4130
7987,1057181,120,4125
7989,2013113,105,4128
7991,2076122,116,4130
7992,1080076,123,4125
7994,1023143,116,4106
7995,7001055,103,4111
7998,1093120,106,5248
7999,2077025,115,4125
8007,2035066,117,4104
8018,7044148,106,5203
8019,5036020,103,4111
8023,7039049,103,4109
8024,4040073,114,4109
8025,7014025,113,4127
8031,7013384,101,4109
8036,5014507,123,4125
8037,4002213,103,4109
8048,2087025,114,4142
8051,6063322,120,4109
8053,7036038,118,4125
8054,5002151,101,5286
8055,6122009,107,4117
8059,5043009,107,4107
8060,2070052,116,4126
8064,2007215,114,4130
8065,6033239,123,4125
8066,6092042,105,4125
8067,2003085,103,4109
8068,3044042,122,4111
8070,2051190,114,4130
8074,2027065,122,4111
8076,6044015,105,4125
8081,2005167,116,4126
8084,2018002,117,4117
8085,2076182,117,4104
8087,2088043,117,4108
8091,7004025,103,4111
8092,1095003,104,4139
8094,2058227,121,4107
8097,7031252,116,4106
8101,2092045,114,4111
8103,1056103,123,4125
8104,2089105,109,4205
8108,6104037,113,4109
8110,2007519,114,4109
8112,5043194,117,4104
8113,2043019,113,4136
8114,2035124,106,5248
8115,6016083,117,4109
8116,6093079,101,4109
8117,6128162,112,4109
8120,7012181,115,4109
8123,5032007,116,5233
8127,2021269,114,4130
8128,2060214,113,5302
8129,4022192,106,5505
8131,7013270,112,4107
8132,4013117,115,4109
8133,2080040,116,4126
8136,1059001,109,4103
8137,6075245,116,5290
8138,1081125,122,4111
8142,2048009,106,4127
8143,2068099,106,5505
8144,1095175,116,5240
8150,4074005,116,4107
8154,4053102,117,4104
8155,5036082,114,4130
8156,1060123,111,4123
8157,3002112,118,4125
8158,4014122,118,4125
8159,4050087,123,4125
8160,3026123,117,4104
8161,5067190,106,5248
8163,1019001,104,4139
8165,2014037,103,4111
8170,7023249,106,5505
8178,4002107,118,4125
8179,1094001,105,4125
8185,6096121,101,5286
8186,6013035,106,5203
8186,1032152,123,4125
8194,7020077,115,4109
8195,7043203,103,4109
8196,2018001,108,4111
8204,7002041,117,4109
8214,7008079,123,4125
8217,1017117,118,4125
8225,2021290,115,4109
8234,5063148,106,5503
8237,4021051,103,4109
8243,2062079,101,5286
8249,6038131,123,4125
8250,3003145,117,4104
8251,1006200,111,4123
8252,1087070,123,4125
8253,2032194,103,4109
8256,5063124,106,5203
8258,2011156,122,4107
8261,2060055,113,5302
8267,2007564,115,4109
8268,4017153,116,4126
8272,6038105,123,4125
8278,2014238,115,4109
8282,4045092,118,4125
8283,4006099,115,4109
8285,6123129,123,4125
8286,3034062,114,4130
8289,1003085,122,4111
8291,2051135,116,4126
8294,4018144,116,5240
8295,6041069,123,4125
8300,2041091,114,4107
8302,1060009,102,4201
8304,5005022,109,4201
8305,3050148,114,4130
8312,6103069,116,4173
8314,3031230,106,5505
8315,2036161,113,5302
8321,2029106,112,4109
8322,4044031,112,4111
8323,7014019,108,4111
8325,4007105,105,4128
8326,5025098,114,4131
8332,6114111,118,4125
8333,2035298,115,4109
8336,2044102,106,5503
8337,7027055,114,4107
8339,2056300,123,4125
8341,5055083,114,4109
8343,2074193,114,4107
8344,2007401,123,4125
8351,2015202,118,4125
8352,1059313,116,4130
8355,2075254,114,4107
8357,2085125,101,5260
8358,2089195,116,4173
8359,2091143,112,4107
8360,4056054,114,4107
8363,4032148,114,4130
8364,1067313,118,4125
8366,1025029,114,4111
8367,2088292,113,5302
8368,6108040,110,5213
8372,2013004,104,4139
8380,6107147,123,4125
8385,1058077,106,4105
8389,1052083,105,4128
8396,2087436,114,4109
8397,6041056,123,4125
8400,6091077,118,4125
8406,4011169,114,4109
8408,2008002,116,5233
8410,7023282,101,5286
8413,2065014,113,4136
8414,4058049,112,4109
8420,6123069,118,4125
8425,2054263,114,4109
8426,4057019,114,4111
8427,4002042,107,4107
8436,6075096,112,4107
8441,2043109,114,4109
8443,5004247,112,4107
8450,2078011,106,4127
8464,2032419,114,4109
8467,1086132,112,4109
8468,4069050,120,4109
8469,2092128,106,5203
8473,1062203,105,4128
8475,7038098,114,4109
8477,6122041,114,4111
8479,1076043,114,4125
8486,6126134,110,5601
8492,2055009,114,4111
8497,2088161,114,4109
8500,2049362,113,5302
8501,5014339,106,5503
8504,2058015,116,4109
8505,2045170,114,4130
8510,5006009,101,4125
8511,2067077,101,5260
8515,7037310,101,5260
8518,7006315,116,4106
8520,2090114,116,5232
8522,6097029,117,4109
8523,1059145,122,4125
8525,6039224,106,5248
8530,6127071,112,4109
8532,6126111,111,4123
8539,1017203,105,4128
8541,3048148,114,4130
8543,7004205,116,4106
8544,4009154,105,4128
8548,1080111,116,5240
8553,6096019,114,4142
8554,2033135,114,4109
8555,6112186,112,4107
8556,2041275,120,4109
8557,6132039,101,4125
8560,2044244,116,4130
8566,6121005,110,5207
8572,1082062,114,5307
8573,4007151,122,4125
8591,2074163,116,4173
8592,1003222,112,4109
8593,6104010,106,5208
8599,7014103,112,4109
8606,1075176,114,4130
8609,6028298,112,4109
8612,1086001,117,4117
8616,1069351,112,4109
8619,2080066,113,5302
8620,2017265,116,4130
8621,2044064,112,4107
8623,2086079,105,4128
8626,1093011,117,4108
8629,3031095,101,4127
8635,2012015,113,5303
8646,2022106,122,4125
8654,4051107,114,4130
8656,2009216,112,4107
8660,3040147,116,4130
8661,2042064,122,4125
8665,3027059,112,4109
8666,5019182,122,4125
8667,2055191,106,5248
8671,4048304,120,4109
8672,2047095,114,4130
8674,1004074,112,4109
8682,2056002,109,4205
8690,4059086,116,4106
8691,5059225,106,5203
8693,1096222,112,4107
8694,1047097,106,5501
8695,7045322,114,4130
8705,1075096,112,4107
8708,7027132,106,5203
8709,6108001,117,4109
8710,3025061,112,4107
8712,6009039,121,4109
8713,4036040,122,4125
8714,2063101,114,4130
8715,7031282,114,4131
8716,5053201,116,4106
8718,2067076,122,4125
8720,7028019,116,4107
8728,4014012,113,4104
8729,6077125,110,5601
8734,6095031,110,5213
8737,4035068,116,4130
8739,4052176,115,4127
8741,5021129,116,5240
8746,7004124,112,4107
8747,6129118,120,4109
8748,2066073,116,4173
8753,1050031,106,5215
8754,4015005,112,4111
8758,4033025,114,4131
8759,6035039,106,5281
8760,7008060,122,4125
8762,2032235,101,5288
8764,4007122,101,5288
8766,1094008,110,5243
8767,1096264,122,4125
8770,2059184,106,5248
8771,1059170,105,4128
8781,1063032,111,4125
8782,4025028,121,4107
8787,5053091,114,4130
8796,1081228,114,4130
8809,7042099,116,4106
8812,2008534,122,4125
8816,2021023,104,4139
8825,7005242,122,4125
8832,5026025,114,4117
8834,2060193,116,4106
8835,1060121,105,4128
8840,2035209,114,4130
8845,1085075,122,4125
8846,6033302,121,4109
8848,7032057,105,4128
8851,5040172,101,4127
8852,6037015,121,4111
8856,6055054,110,4132
8861,1081094,116,5232
8870,7041109,116,4106
8874,4007113,121,4109
8882,5053072,114,4130
8886,6072279,105,4128
8887,2066003,116,4109
8889,4044116,116,4130
8891,1057124,116,4106
8892,1052137,114,4131
8894,2029007,112,4111
8898,4001139,120,4109
8900,2018019,105,4125
8902,2008453,121,4109
8904,2050204,121,4109
8907,1092020,105,4125
8909,4006281,114,4130
8920,4054001,115,4125
8928,1020010,116,4107
8932,6031209,121,4109
8933,1075085,101,4127
8934,6134136,121,4109
8937,5022124,114,4130
8942,1087180,116,5290
8944,4049257,121,4107
8947,7024060,101,4127
8949,7040336,116,4130
8950,7001117,117,4109
8951,2039029,116,4107
8954,2056236,114,4130
8960,2064119,101,4127
8970,2060161,116,4106
8974,6111007,106,5215
8985,3046143,114,4130
8986,2008006,101,4125
8987,6087301,110,5601
8988,6107133,101,5288
8989,5020168,120,4109
8995,2038020,112,4111
8996,2019002,116,4107
8999,4043318,116,4130
9001,2086130,106,5203
9002,1066136,114,4130
9003,6031472,114,4130
9010,2060084,113,5101
9011,5002137,101,4127
9012,3038042,120,4109
9014,4012178,121,4109
9017,2063099,106,5203
9020,1014151,121,4109
9021,2030008,117,4109
9024,2057013,116,4109
9025,1023142,116,5232
9031,2059098,113,5302
9032,4005230,101,5288
9039,6033059,101,4125
9040,6107174,120,4109
9043,1093059,110,5601
9047,4016181,110,5601
9048,4014005,117,4108
9051,2078303,106,5248
9063,2028106,116,5232
9068,7015016,103,4125
9071,2020034,104,4139
9072,7014432,116,4130
9074,2086117,122,4109
9079,1096204,106,5248
9081,3041108,113,5302
9087,6033354,121,4109
9089,6025207,101,4127
9097,4031089,114,4130
9100,4012091,121,4107
9102,6112211,106,5501
9104,2074150,116,4130
9107,1087021,106,5101
9113,4015010,109,4204
9114,1059115,121,4107
9115,5035188,114,4130
9118,3047150,114,4130
9122,2050021,117,4109
9123,6097181,121,4109
9126,7038153,114,5306
9129,2020127,108,4104
9134,4075049,114,5307
9135,1083250,116,5206
9137,6106082,116,5232
9141,2016025,111,4107
9145,4063083,116,4130
9147,7037078,116,5204
9149,7042097,113,5503
9150,7014116,113,5503
9151,1057232,116,4130
9159,5044186,116,4130
9162,7004014,112,4111
9165,6030500,115,4127
9170,2064217,116,4130
9171,4041054,114,4131
9172,7027087,113,5302
9175,3004195,116,4130
9177,1022115,101,4127
9178,4017075,116,5240
9180,5027002,113,4127
9181,2075312,114,4130
9183,5067136,116,4106
9186,2058156,106,5503
9188,1089004,123,4111
9189,5027008,113,4127
9195,1093206,101,5289
9200,6127023,105,4109
9203,7031313,106,5501
9206,2026183,120,4109
9212,4060112,120,4109
9217,2046010,116,4109
9220,7005174,116,4106
9225,1092187,106,5501
9241,6096133,120,4109
9252,6124136,120,4109
9257,2070223,121,4107
9259,6125174,114,4130
9270,2020222,114,4130
9273,7005269,116,4106
9276,2069079,114,4130
9279,2075198,121,4107
9283,1089005,119,4111
9287,2064107,116,5240
9290,6024047,114,4142
9291,1003170,114,4130
9292,7014031,113,4127
9294,6141143,116,5232
9295,1014063,121,4107
9301,6062132,121,4107
9302,7014305,106,5501
9304,4017103,106,5503
9307,1096240,110,5601
9315,4035004,103,4125
9329,1083064,116,4106
9332,2063108,116,4130
9335,2060008,106,5243
9336,2078164,116,4130
9337,1007002,103,4125
9338,2071220,116,5232
9340,4046110,122,4107
9345,4047162,116,5290
9351,6127005,113,4127
9352,2078088,116,5240
9353,6078018,110,4132
9355,2023136,114,4119
9356,2039061,106,5501
9359,1069135,121,4107
9366,7008066,122,4109
9369,2043010,112,4111
9371,2024016,116,4107
9372,1025101,110,5601
9374,2063111,116,5240
9383,4052214,116,5206
9389,2041221,114,4130
9392,2051096,106,5501
9394,3028134,114,4130
9405,6129070,116,4130
9406,2033004,116,4107
9411,2089272,114,4130
9412,2084009,116,4107
9415,7023149,116,5206
9417,3043055,121,4107
9426,6026202,110,5601
9429,2007093,113,4135
9430,4065119,116,4106
9432,7007003,103,4125
9434,4044006,116,4107
9435,4053214,115,4127
9436,6077005,121,4111
9446,7006179,116,4173
9466,4008010,109,4205
9467,7014043,116,4107
9468,7005154,114,4119
9469,6074160,121,4107
9472,2074149,110,5601
9487,4052002,116,4109
9490,1082095,116,5204
9492,1065078,116,4130
9497,2048162,115,4127
9498,1090032,111,4109
9502,7037227,116,4130
9503,4001136,116,4106
9504,6106019,107,4161
9505,5053018,106,5243
9508,6116069,106,5503
9509,4019140,114,4131
9516,1004039,111,4107
9518,5022142,116,5232
9521,5043399,106,5501
9537,2031046,114,4131
9539,1017197,113,5101
9540,6077047,110,5601
9545,1060016,117,4104
9547,6029141,116,4173
9549,6029304,116,4173
9556,2008351,116,4130
9558,2032496,114,4130
9561,6064240,106,5501
9567,2078151,114,4130
9568,2075012,112,4107
9571,4006076,115,4127
9579,6021034,114,4125
9587,7013113,106,5503
9588,6049018,106,5253
9590,1060069,115,4127
9595,1014012,111,4109
9597,2063086,116,5240
9599,2070025,108,4125
9613,2034029,113,4104
9615,2026110,114,4131
9617,7041082,116,4173
9622,6037251,114,4131
9625,2050230,116,4106
9631,5058188,114,5307
9635,2001028,114,4119
9647,6134139,114,5307
9648,2007408,116,4130
9650,3039118,114,4131
9659,5037109,114,4131
9664,7042223,101,5289
9666,1022051,123,4125
9667,2017037,113,5303
9669,4049091,114,4131
9676,2041020,115,4125
9684,2088377,116,4130
9691,2025006,116,5267
9698,4001292,116,4130
9701,6100052,105,4109
9703,5030078,116,4130
9705,2063300,106,5101
9709,4066052,101,5289
9710,4018255,114,4131
9712,6006030,114,4131
9714,4055067,116,4106
9715,6020180,106,5503
9721,4052109,116,4106
9723,6122031,121,4111
9727,6120060,114,4125
9734,5048035,106,5507
9735,7001198,116,4106
9737,4008015,119,4111
9739,7002063,120,4111
9740,6097135,122,4107
9744,1096226,116,4130
9758,2067029,111,4109
9761,5066008,117,4104
9769,2028256,101,5289
9772,1061134,114,4131
9773,7026070,114,4119
9777,2085026,119,4111
9783,2019010,112,4107
9784,7041092,114,4131
9787,7035075,116,4106
9797,2028031,116,5213
9798,4037006,105,4109
9800,2058065,106,5501
9802,2053274,106,5501
9809,2050015,108,4125
9810,7001140,111,4123
9823,4058082,122,4109
9831,6032036,120,4111
9832,6038126,122,4107
9838,2089147,116,5204
9841,7002011,115,4125
9859,4020039,115,4125
9861,1075137,116,4130
9864,2046131,116,4106
9868,2008821,114,4119
9871,3042001,109,4201
9874,7037283,122,4109
9877,2059440,116,4130
9882,2062093,116,5290
9884,1010027,122,4109
9887,4039004,114,4125
9888,5035092,116,4130
9892,5021122,114,4131
9893,2020191,116,4130
9895,3037121,122,4109
9898,7032091,116,5209
9899,5067068,114,5307
9900,5032212,116,4130
9901,6049006,120,4111
9903,7036198,116,4130
9904,7037009,115,4125
9907,2063126,116,4130
9918,4010002,108,4125
9919,7023022,106,4102
9923,4050171,116,5247
9926,7005048,113,5303
9935,2013255,122,4109
9964,5011087,114,4131
9971,6089209,122,4109
9980,2008034,113,4135
9995,2072122,122,4109
10010,5030050,116,4130
10011,7014084,116,5209
10012,6127078,116,4173
10017,1059092,116,4130
10030,1057171,114,4129
10032,2019110,114,4119
10041,7044100,116,4130
10042,6107222,116,4130
10046,2041063,114,4131
10047,4062125,114,4131
10052,6096021,123,4111
10058,6056203,116,4130
10062,5062220,116,5206
10064,1078035,112,4125
10075,2077106,122,4109
10077,1094062,114,5307
10078,4012007,101,4109
10085,2030137,122,4109
10091,2067007,106,5505
10092,2063371,116,5209
10097,5007036,123,4111
10099,2040005,108,4125
10113,2009064,117,4104
10116,2034045,106,5501
10117,6074155,116,5204
10125,2032053,115,4109
10126,4019172,106,5101
10129,1057240,114,4131
10134,2027045,116,4126
10135,2091284,108,4104
10136,2002036,108,4104
10137,2055015,110,4132
10139,3008043,114,5307
10140,2058175,108,4104
10142,2060073,114,4131
10143,1088022,112,4125
10147,2052034,116,5267
10148,5058003,106,5507
10151,2089191,114,4129
10156,2046016,118,4111
10157,2087033,108,4125
10161,7041178,116,4130
10168,5042002,101,4109
10173,2035129,113,5101
10213,3042118,106,5501
10214,2031019,113,5507
10221,7014428,116,4130
10226,6026033,121,4125
10227,7008039,122,4107
10230,2068190,116,4130
10245,6111039,112,4125
10252,5059097,116,5247
10257,6031046,120,4111
10261,5003090,114,4119
10264,4042082,116,4173
10274,6134146,106,5503
10281,2008730,114,4119
10295,7044105,106,5503
10309,6118012,106,5208
10322,4015094,116,5209
10323,2016006,122,4111
10324,7013159,116,5247
10334,6096012,114,4117
10335,6025190,108,4104
10336,1013016,111,4123
10338,4048115,116,4173
10352,2087045,113,4135
10355,6021006,121,4125
10356,6112002,101,5284
10357,2058119,116,5290
10359,3037008,114,4109
10365,5033077,113,5503
10371,5030055,114,4129
10372,1081267,108,4104
10377,5027108,106,5503
10379,3040228,106,5503
10381,2032224,116,4173
10384,5032147,116,5247
10395,6033096,121,4125
10400,2075003,113,5302
10404,7004152,114,5306
10408,1060204,113,5503
10409,6073035,101,4109
10413,7031043,112,4125
10416,7023198,106,5503
10420,3031120,116,5247
10428,3004034,110,5249
10440,4012347,114,5307
10447,2057119,122,4107
10448,2089082,116,4173
10453,1090030,115,5233
10461,1095099,108,4104
10485,1079113,116,5209
10498,7033142,114,4129
10500,2022064,116,5204
10503,7014003,113,5101
10518,6089152,122,4107
10519,2016019,114,4125
10529,2081024,114,4125
10531,5045219,114,4129
10537,7036063,116,5209
10547,6020043,120,4111
10551,5042015,118,4111
10556,1060334,116,5247
10566,7040006,122,4111
10569,5015098,113,5503
10574,3035042,118,4111
10590,2075001,115,4107
10596,3049149,114,5306
10600,2088370,114,4119
10601,1057298,114,4129
10608,2044015,106,4102
10610,2044084,113,5503
10613,5022186,116,4173
10619,7020135,114,4129
10625,2048049,116,5291
10632,5058076,116,5247
10640,5024070,114,4119
10652,7041214,114,4129
10658,5041238,114,4129
10660,2038105,106,5101
10665,2067062,116,4173
10667,4001198,122,4107
10671,2034010,101,5287
10674,2067045,122,4107
10676,7028043,114,4119
10692,7001063,103,4109
10693,1083029,106,5101
10695,3027079,116,4173
10696,2056309,114,4129
10698,2060046,108,4104
10708,1097019,103,4109
10717,1010005,103,4109
10735,1063021,112,4125
10738,6115079,122,4107
10745,7035017,114,4125
10746,6134144,114,4119
10751,4006012,106,4130
10753,6090175,108,4104
10758,7041079,116,5290
10762,1003021,111,4123
10763,3050065,114,4129
10769,1062175,113,5101
10775,7032158,116,5204
10777,2018135,116,5209
10778,1029006,110,5601
10787,1057116,116,4173
10799,6036063,107,4161
10800,7040065,122,4107
10803,6071009,114,4107
10806,7021009,108,4104
10807,4009230,108,4104
10810,6034030,123,4111
10821,2063035,116,4126
10830,2075173,116,5247
10833,7041005,117,4104
10836,7037259,116,5247
10838,5044300,116,5209
10840,2035158,114,4119
10844,6097021,101,4109
10848,7023025,114,4125
10859,4002140,116,4173
10860,6105037,121,4109
10864,4050090,108,4104
10870,2070038,114,4107
10871,1003058,114,4119
10878,4019192,114,5306
10888,4006122,114,5306
10895,4051004,114,4134
10897,2047006,116,4126
10901,2074190,114,4129
10903,6114047,120,4125
10912,2035019,113,5503
10914,7043105,116,4173
10915,2022014,106,4133
10916,7040311,114,4129
10917,2089286,116,5209
10919,6073002,105,4128
10938,2046015,114,4107
10951,7035008,106,5501
10954,4045093,113,5101
10962,1077001,116,4126
10985,4049070,114,4129
11015,2090014,114,4125
11018,5029051,114,4129
11021,4013019,117,4104
11028,4020013,116,4126
11032,1075211,116,4173
11043,6025189,108,4104
11045,1018030,106,5507
11050,2026035,114,4109
11060,5038074,106,5101
11077,2092305,108,4104
11081,7026126,116,4173
11084,7027015,115,4107
11092,6101027,122,4111
11093,1059301,108,4104
11096,6032009,101,5285
11099,2026123,116,5209
11100,5029002,116,4106
11102,7017451,116,5206
11103,5047173,108,4104
11111,5026185,116,5206
11114,6134023,121,4107
11118,2055012,109,4205
11122,7013070,109,4201
11131,1083077,108,4104
11132,2035013,112,4125
11134,6036029,114,4109
11135,2033049,116,4173
11137,7035016,113,5507
11154,2077090,116,5206
11163,7013274,116,4173
11170,6102013,115,4107
11173,2055023,116,5232
11189,7040267,108,4104
11197,1008026,113,5101
11198,4017154,113,5101
11215,6044052,116,5206
11224,2064147,108,4104
11227,1040125,116,5206
11253,7013055,106,4133
11265,1084170,116,5291
11266,6120099,116,5291
11291,6073059,110,5601
11319,7044261,116,5291
11331,6045077,116,5291
11340,2006001,103,4109
11349,6124003,101,5286
11359,7019006,118,4125
11362,6119030,106,5503
11369,6038015,123,4125
11392,6078055,121,4109
11415,2087024,115,4109
11416,2091029,122,4125
11419,5019122,106,5101
11422,3050014,116,5232
11428,2065010,112,4107
11456,7042174,106,5101
11550,1078006,114,4109
11567,6069082,113,5101
11621,6037036,123,4125
11638,2018030,118,4125
11646,1015023,119,4125
11656,6104136,106,5101
11680,1061012,106,5101
11685,1005157,106,5101
11691,1061016,105,4128
11713,4041001,101,4127
11721,2021210,106,5101
11727,6016009,101,5260
11733,5009001,121,4109
11736,2043015,114,4134
11751,2090019,122,4125
11780,1026008,106,4133
11822,1052006,116,5240
11834,6134001,120,4109
11864,5010010,106,5101
11872,5058016,106,5505
11879,7004044,118,4125
11889,4064019,116,4106
11928,1085054,106,5101
11942,1004027,105,4128
11957,1088004,110,5601
11965,6016116,101,4127
11971,2023023,106,4130
11985,7026156,113,5101
11996,1063012,101,5289
12015,1075042,110,5601
12016,4046293,113,5101
12019,6102007,115,4109
12023,7036026,122,4125
12117,6027084,106,5203
12126,6098030,120,4109
12152,7013047,113,5302
12162,2052361,106,5101
12171,7044016,116,5240
12182,6091024,119,4125
12216,2045247,106,5101
12225,2089026,106,5501
12229,6009021,106,5248
12257,7001110,119,4125
12275,1091026,116,5204
12301,5058023,106,5503
12353,6076047,114,4119
12416,1034012,112,4109
12429,2028017,106,4130
12435,5058001,116,4106
12444,6024070,112,4109
12502,2005003,112,4107
