RANK,ROLL No,Inst Code,Branch Code
3517,7006259,110,4101
3518,7017247,104,4109
3519,6045201,110,4109
3520,6134184,107,4125
3521,6038099,101,4110
3523,6094107,107,4125
3524,6032063,106,4111
3525,7021041,113,4109
3526,2084268,104,4112
3527,1054154,102,520E
3528,2065055,110,4109
3529,5038275,106,4101
3530,5003308,106,5225
3531,5005354,110,4125
3532,7015383,108,4110
3533,6013069,114,4110
3534,6014054,110,5227
3536,1052008,102,4125
3538,2069052,113,4111
3539,2009252,105,4111
3540,4051112,109,4110
3541,6121077,106,4111
3544,2054607,102,4111
3545,6018002,113,4114
3546,6002141,106,4111
3547,4009068,117,4114
3548,6113279,114,5305
3549,5067309,106,4101
3550,4043393,104,4117
3551,6122119,121,4110
3552,4034085,109,4109
3553,7010127,116,4111
3554,2037339,101,4114
3555,7004267,106,5504
3557,2083244,104,4125
3558,2028535,113,4107
3559,2086224,106,4101
3560,6052130,109,4111
3561,2038004,104,4107
3562,2069175,109,4111
3563,7010215,110,4101
3564,4010017,102,4107
3565,3031114,109,4107
3566,4066002,106,5506
3568,2074012,113,4110
3569,2068282,110,4107
3571,6033066,110,4107
3572,4022078,109,4111
3573,1052215,102,520E
3574,6041143,121,4111
3575,6042174,111,4110
3576,4035195,116,5223
3577,2085149,117,4117
3579,1017266,111,4110
3581,2073258,106,4101
3582,7003228,102,520E
3583,4029056,109,4111
3584,1025149,109,4204
3586,4041058,106,5201
3588,4002161,110,4109
3589,1069314,110,4110
3590,6140246,110,4107
3591,6139226,106,4101
3592,5041264,109,4111
3593,7045118,106,4109
3594,2079022,106,5506
3595,7037051,114,5305
3596,1014027,115,4110
3597,4050226,109,4109
3598,2042184,113,4109
3599,2011630,114,5305
3600,4001119,105,4111
3602,4041092,113,4107
3603,6145201,113,4114
3604,3026055,113,4114
3605,3008043,109,4204
3606,4014181,105,4111
3607,1037057,117,4117
3608,7021081,109,4110
3609,5006151,107,4125
3611,2012705,119,4110
3612,6096068,110,4101
3613,5021130,102,520E
3614,2026208,113,4107
3615,5044111,109,4203
3616,2053064,106,5222
3617,2012493,109,4110
3618,2069397,111,4110
3619,7025048,101,4114
3620,6097091,116,5223
3621,6139089,110,5227
3622,1050138,123,4110
3623,5056222,114,4114
3624,6054064,110,4125
3625,4017001,104,4125
3626,1088176,102,5235
3627,1043023,102,4101
3629,7014400,110,4109
3630,6093052,109,4111
3633,5054196,113,4107
3634,2070168,113,4114
3635,2073166,105,4111
3636,6110305,106,4101
3637,2041076,102,520E
3638,1083101,102,5235
3639,2071152,109,4111
3640,5011137,106,4170
3643,4063053,115,4111
3644,2037044,113,4117
3645,6061234,110,4109
3646,7034057,113,4107
3647,6123200,107,4125
3648,4055138,114,5305
3649,4015330,104,4105
3650,6100125,110,5227
3651,2012342,106,5210
3652,4018184,106,5210
3653,2028544,110,4109
3654,4012148,109,4111
3655,4046100,113,4107
3657,6140163,110,4109
3658,6126159,103,4187
3659,4007101,120,4110
3660,4034137,109,4111
3661,6097068,102,5235
3663,5030197,113,4114
3664,4039397,109,4111
3665,2021050,113,4107
3666,7003084,115,4110
3667,2024247,106,5225
3668,6037119,101,4114
3669,2059068,109,4109
3670,6124009,116,5254
3672,1026168,120,4110
3674,2070004,104,4107
3675,2048079,116,4125
3676,4031130,109,4109
3677,6119157,101,4114
3678,6031161,106,5210
3679,6062135,120,4110
3681,6147112,106,5225
3682,6049109,106,4170
3683,2037235,104,4117
3684,2017080,113,4107
3685,2063177,109,4203
3686,1016125,103,4187
3687,7022127,114,5305
3688,6030271,116,4125
3688,7001171,113,4109
3691,6117123,101,4114
3692,1085086,123,4110
3693,2011274,116,4125
3695,6122265,107,4111
3696,2011186,102,4201
3697,1054185,113,4107
3698,6036164,113,4114
3699,1005361,102,5235
3700,7038018,113,4111
3703,5036067,106,4170
3705,7019039,113,4111
3706,2008095,104,4105
3708,4040104,113,4107
3709,4032188,106,4170
3710,2027019,104,4125
3711,7025033,102,4101
3712,1077091,113,4107
3713,2009005,117,4114
3714,6036222,106,4107
3715,7041061,117,4125
3716,1090129,102,4111
3718,5017209,115,4111
3719,4052059,102,4107
3720,2078108,106,5253
3721,6049348,103,4187
3722,6123302,117,4125
3723,7014357,116,4125
3724,2065358,106,5504
3725,6117180,101,4111
3726,7021046,122,4110
3727,1052206,102,520E
3728,6047216,106,4111
3729,6122166,107,4109
3730,1003123,113,4107
3731,5052027,106,4101
3732,1019173,106,5210
3733,1009044,119,4110
3735,6150149,101,4111
3736,6033069,117,4125
3737,1004120,111,4125
3738,5061119,106,4109
3739,3031085,104,4109
3740,2039199,113,4107
3741,6131171,113,4114
3742,2069139,112,4110
3743,1027227,106,4101
3744,7017306,113,4136
3745,5044226,116,4125
3746,6043283,111,4110
3749,3022115,104,4109
3750,7040120,112,4110
3751,2057104,106,4111
3752,6020193,117,4114
3753,7008045,109,4109
3754,6030270,114,4114
3755,7003052,102,4107
3756,1051290,114,5305
3757,2005064,109,4203
3758,2079237,113,4107
3759,3035126,116,4125
3761,2063616,104,4125
3762,2067612,109,4203
3763,2086118,113,4107
3764,7045100,104,4105
3765,1058198,116,4125
3766,4012073,102,4202
3767,6131038,106,5225
3768,2034073,103,4111
3769,2054245,115,4111
3770,7033051,109,4109
3772,4038328,104,4125
3773,2004270,103,4187
3774,4022051,109,4123
3775,2062084,109,4101
3777,2011050,104,4107
3778,2011303,104,4125
3779,6050228,104,4125
3781,2063521,104,4125
3782,2004230,104,4125
3783,7035150,116,4125
3784,1072132,106,5225
3785,6047318,106,4170
3786,2047124,104,4125
3787,6144219,120,4110
3788,6021099,114,4114
3789,2067230,114,4114
3790,2050434,109,4203
3791,7042057,103,4111
3792,7045387,113,4107
3793,1006104,106,4107
3794,2020041,119,4110
3795,7047162,120,4110
3796,4009293,104,5210
3797,4005150,105,4125
3798,1050104,111,4110
3799,2055096,113,4109
3800,2026081,107,4107
3801,4046104,116,4125
3802,6061104,110,4109
3803,4054083,102,520E
3804,4011222,105,4125
3805,7023287,106,5210
3806,2005092,104,4105
3807,3023149,109,4109
3808,4047139,116,4125
3809,1045113,119,4110
3810,4064099,109,4107
3811,7031132,113,4107
3812,2065164,109,4109
3813,2043254,110,4109
3814,4045281,114,4111
3815,1009019,102,4107
3816,4036165,106,4111
3817,7045112,104,4136
3818,6031084,110,4111
3819,4066085,116,4125
3820,6039116,121,4110
3821,7037147,109,4109
3822,1052130,106,4101
3824,1059318,117,4114
3825,6100100,110,5227
3826,7008091,110,4127
3827,2088006,113,4110
3828,2011659,109,4109
3829,7011146,113,4117
3830,6043208,110,4110
3831,6144123,110,4127
3832,2084473,102,4110
3835,1051234,116,4125
3836,5014131,106,5506
3837,7014103,108,4110
3838,1080117,117,4114
3841,7015109,109,4109
3842,7014013,113,4111
3844,5066141,106,5210
3845,1041087,101,4111
3846,2071144,104,4125
3849,4064055,109,4109
3850,2028089,115,4111
3851,2055296,111,4110
3852,1086186,116,4125
3853,2034172,101,4111
3854,7015234,114,5305
3855,4012190,113,4136
3856,2078065,104,4110
3859,6114243,114,5305
3860,1047159,104,4125
3861,2084324,104,4125
3862,7037077,119,4110
3863,6141174,110,4110
3864,7027091,116,4125
3865,4062180,119,4110
3866,7014329,113,4107
3867,6114212,101,4111
3868,2070554,109,4109
3869,6129099,101,4110
3870,1031158,106,5225
3871,2083049,104,4111
3872,2055022,102,4109
3873,7019251,109,4109
3874,5019075,116,4125
3875,5076080,114,4114
3876,7032156,109,4123
3877,2087140,104,4105
3879,1071096,123,4110
3880,2062289,106,4122
3882,4059226,109,4109
3883,2074071,109,4109
3884,2068297,113,4109
3885,2055318,106,4111
3886,2054273,116,4125
3888,6045044,105,4110
3890,1078091,102,5235
3891,2081220,104,4125
3892,6123291,116,4125
3893,2013201,113,4107
3894,5047054,114,5305
3895,6118137,101,4111
3897,2073244,113,4107
3898,2063083,104,4105
3899,6115090,120,4110
3900,5048102,106,4109
3901,5055062,106,5507
3903,6121190,106,4127
3905,7017296,120,4110
3907,5026048,114,4110
3909,1030152,110,4109
3910,6094108,110,4127
3912,2057031,113,4110
3913,2079083,116,4125
3914,1073075,104,4125
3915,2035199,115,4110
3917,2084294,117,4114
3918,7047265,110,4110
3919,1076222,102,4107
3922,7014241,116,4125
3923,1048259,113,4125
3924,1076006,102,4107
3925,2065220,106,5506
3926,1055023,102,4107
3927,2042138,114,4114
3928,2007155,113,4111
3929,6044317,110,4110
3930,1019127,113,4107
3931,7006366,115,4111
3932,7015067,104,4107
3933,2011651,113,4107
3935,3032244,114,4114
3936,6128076,110,4125
3937,2009092,104,4139
3938,4017153,109,4109
3939,7023240,106,5506
3940,6054056,110,4125
3942,7017298,122,4110
3943,6023115,107,4125
3944,6047153,111,4110
3946,1047048,110,4127
3947,2081094,104,4109
3948,1030112,110,5602
3949,3020079,112,4110
3950,3032082,113,4111
3951,5030207,109,4107
3952,1082020,102,4107
3953,2028537,113,4107
3955,3013041,104,4136
3957,2079065,120,4110
3958,6018054,101,4114
3959,7010170,113,4109
3960,2087165,109,4109
3961,5004047,110,4111
3962,2077173,106,5241
3963,2063552,109,4125
3964,7015108,102,4110
3968,4044222,116,5254
3969,2063169,113,4107
3970,7008201,110,4125
3972,2011372,113,4109
3973,2046211,113,4117
3974,7023158,116,4125
3976,1048095,113,4111
3977,2070350,113,4107
3979,2068143,109,4202
3980,6095196,111,4125
3981,7046191,102,4109
3982,2075051,109,4109
3983,2011244,117,4117
3984,2049026,106,5201
3985,6042165,110,4109
3988,1054194,107,4117
3991,6043409,112,4110
3992,6141242,110,4125
3994,1071077,116,4125
3995,5021281,117,4114
3996,6139152,116,4125
3997,5077136,104,4105
3998,2021061,103,4111
3999,2088096,123,4110
4000,3037068,114,5305
4001,2048380,119,4110
4003,5073069,101,4125
4004,2057206,123,4110
4005,7027075,122,4110
4006,5045102,109,4109
4007,2067605,106,5225
4008,3018070,114,4114
4009,6047345,110,4109
4010,1053091,110,5602
4011,4007194,110,4127
4012,6134116,114,4114
4013,2010177,103,4111
4014,4012366,102,4201
4015,4002098,116,4125
4016,1086134,118,4110
4017,5078073,106,4110
4018,6129019,117,4114
4019,6127023,114,4110
4020,5038217,102,520E
4021,1027184,106,4122
4022,1041188,102,4101
4023,1053215,102,520C
4024,1016216,113,4111
4025,2080210,104,4139
4026,1002082,109,4123
4027,4065099,116,4125
4028,4049064,104,4107
4029,2055380,117,4114
4030,5023351,106,4109
4031,2004268,101,4111
4035,5006405,113,4117
4036,7016094,106,5225
4037,3025109,117,4114
4038,1059081,104,4109
4040,6052092,114,4114
4041,2019252,104,4105
4044,2036134,115,4111
4045,6109247,110,4125
4046,2011423,113,4109
4047,5038421,101,4111
4048,4021042,116,4107
4049,4014370,102,4110
4050,5020096,106,5241
4051,6099085,110,4127
4052,1064173,106,5210
4053,7021414,113,4107
4056,2006081,116,4125
4057,4012350,106,5241
4059,2043314,113,4107
4064,7022062,114,4114
4065,6120148,110,4110
4066,1080118,116,4125
4067,3021105,106,5506
4068,6017003,101,4110
4069,2025123,113,4117
4070,7004011,115,4110
4071,2064070,109,4109
4072,7001225,115,4111
4073,1028247,117,4117
4074,2077158,116,5223
4075,2085162,113,4107
4077,6032079,110,4125
4079,2055142,123,4110
4080,7009094,115,4111
4082,6033073,101,4114
4083,1015182,110,4109
4084,4025062,113,5502
4085,3032058,117,4114
4086,1031001,110,4125
4087,4015143,120,4110
4089,4055122,106,5239
4090,6045313,117,4114
4091,2028078,109,4204
4092,4006164,113,4107
4093,7044132,116,4125
4094,6053099,110,4101
4095,5014074,106,4122
4098,2072412,117,4114
4099,1031109,104,4105
4100,3020191,113,4136
4101,2034107,115,4111
4102,4059090,112,4110
4103,6009091,110,4111
4104,5069131,106,4122
4105,2077207,109,4109
4106,7008407,108,4110
4107,1082028,110,4125
4109,2057147,104,5216
4111,1089084,117,4117
4112,2027391,106,5504
4113,6048020,101,4110
4114,2044017,113,4111
4115,7006090,110,4109
4116,7010228,104,4105
4117,2027080,122,4110
4118,1033118,110,5207
4120,6030301,101,4111
4121,7047117,113,4107
4122,1026116,116,4125
4123,1075054,102,4111
4124,2065141,109,4125
4125,7023069,104,4125
4126,4043286,109,4110
4127,2028272,116,4125
4128,3032142,116,5223
4129,4013345,109,4202
4130,6151225,107,4111
4131,5016377,110,4109
4132,1055081,110,4109
4133,2087259,114,4114
4134,2049127,113,4111
4135,2029118,106,4109
4136,4023066,114,4114
4137,6051171,101,4111
4138,1040146,102,5235
4139,1051077,110,4109
4140,6018046,106,5239
4141,2061282,103,4111
4142,2009104,104,4105
4143,4042123,109,4125
4144,6025334,101,4111
4145,4040158,109,4109
4146,1035180,107,4117
4147,6100215,110,4127
4149,5005193,106,5506
4150,2054232,112,4144
4152,7041306,113,4107
4154,5051059,116,4125
4155,2043035,113,4111
4156,6045178,123,4110
4157,6011220,110,4125
4159,2003197,114,4110
4161,1076332,109,4109
4162,2036150,104,4139
4163,2005308,109,4109
4164,1076109,114,4114
4165,5029088,106,5210
4166,6125128,107,4117
4167,2021236,117,4114
4170,4051125,109,4110
4171,6137087,106,5225
4172,1022137,109,4123
4173,2041104,123,4110
4174,1017375,113,4109
4175,2002197,113,4111
4176,1079113,113,4111
4177,1077335,115,4124
4179,7044044,106,4109
4180,5034091,113,4136
4181,4020110,113,4111
4183,2042198,106,5201
4184,2005068,106,4109
4185,1013045,114,4110
4186,7039243,101,4110
4187,2038161,106,4127
4188,2037147,104,4105
4189,2008084,109,4101
4190,6127221,113,4107
4191,1026113,106,5241
4192,2006118,119,4110
4193,6157034,117,4110
4195,1005115,111,4125
4197,6112127,107,4110
4198,4017315,113,4111
4201,4014244,101,4111
4202,2067649,113,4111
4203,1085145,109,4109
4204,2075052,106,4122
4205,2022060,106,5504
4206,1090234,109,4123
4207,6082131,110,4125
4208,7004113,101,4111
4210,2012819,103,4111
4211,2082153,109,4109
4212,1060234,102,4109
4213,1051177,102,4101
4214,2036062,106,4109
4216,2042035,104,5210
4217,2085141,118,4110
4218,2038061,113,4136
4219,1084056,110,4125
4220,6050079,110,4111
4222,1026264,123,4110
4224,2011467,113,4107
4225,6061172,106,5201
4226,1062145,106,5215
4227,4004219,102,4128
4228,2050017,113,4111
4229,6113381,101,4110
4231,4033168,116,4125
4232,2053066,113,4111
4233,7035092,104,4105
4234,6012047,114,4114
4235,7006083,104,4107
4236,1054071,102,520C
4237,1086281,110,4125
4238,6030209,116,4125
4239,2035018,102,4202
4240,2023021,117,4114
4241,7043090,113,4107
4242,6137108,107,4117
4243,2077280,113,4107
4244,4058093,116,5254
4245,2011040,102,4109
4247,6049185,106,5222
4249,5070005,106,5222
4250,6151035,116,5254
4251,5044211,116,4125
4252,1090100,116,4125
4253,6041078,106,5222
4255,7002135,103,4111
4256,2062122,113,4109
4259,2053161,113,4111
4260,5022109,102,4117
4261,2070174,109,4109
4262,5035174,117,4107
4263,1085140,123,4110
4264,6089059,110,4109
4265,4001134,106,4122
4268,7034064,116,4125
4269,1051165,110,4127
4270,2012067,115,4110
4271,4008227,106,5504
4272,4006050,113,4111
4274,2043055,113,4111
4276,1021025,104,4117
4277,2032644,113,4111
4278,1018051,113,4107
4279,6107139,101,4111
4280,4043084,106,4109
4281,2014168,104,4125
4282,7041259,113,4111
4283,7046375,109,4123
4285,2025142,113,4111
4286,2085144,111,4125
4288,2080131,113,4111
4289,1053110,123,4110
4290,5028075,106,5241
4291,6011225,117,4114
4292,4050108,117,4114
4294,1090151,110,4127
4297,2049112,113,4111
4298,7032115,117,4114
4299,5042243,106,5241
4300,6047312,104,5210
4301,2081368,113,4109
4302,6004204,110,4101
4303,5032088,112,4144
4304,6123238,106,5506
4305,3034079,106,4110
4306,7004104,116,4125
4307,2020050,111,4125
4308,6047398,110,4125
4309,2012378,113,4109
4310,6025019,114,4110
4312,4013334,103,4111
4314,1030188,115,4111
4315,1019103,123,4110
4317,6068167,114,4110
4318,4007012,104,5210
4319,1052101,114,5305
4320,2054100,106,5506
4321,1020182,111,4125
4322,1003276,116,5233
4323,1079090,106,4122
4324,1052202,102,520C
4326,6125193,120,4110
4328,2022074,115,4111
4329,3034025,109,4125
4331,5002253,113,4111
4333,6102107,110,4127
4334,1022270,106,5201
4335,2076121,114,4114
4338,5004256,106,5201
4340,6122185,118,4110
4342,7029188,109,4109
4343,1077133,102,4201
4345,4037118,102,520C
4346,1045084,110,4109
4347,2079189,109,4109
4348,1021067,115,4111
4352,6133124,113,4111
4354,2048172,113,4111
4355,6111147,110,4125
4356,2037016,104,5210
4357,5006252,105,4125
4359,7047219,113,4109
4360,6128115,117,4114
4361,2070414,113,4111
4362,7023209,115,4111
4363,2084416,113,4111
4364,5023150,106,4127
4366,2067213,113,4136
4367,2081303,120,4110
4368,1055127,102,520C
4370,6020158,106,4110
4371,2013227,116,5233
4372,2026013,102,4109
4374,2078219,119,4110
4375,1089094,105,4125
4376,2007320,104,4105
4378,5023370,102,4128
4379,4031308,104,4107
4382,6015141,117,4114
4383,5008034,110,4111
4384,4043112,113,4107
4385,4018123,106,5504
4388,2005433,106,5201
4390,4013155,104,4105
4392,6013046,110,4125
4393,5078070,106,5210
4394,7006351,117,4107
4395,1038094,123,4110
4396,7010041,102,4110
4397,4034116,113,4109
4398,3031098,113,4136
4399,2057166,116,4107
4400,5044129,109,4123
4401,5078239,106,4170
4403,1090124,104,4105
4404,7031414,115,4111
4405,7010112,120,4110
4406,2079230,113,4111
4407,3022188,113,4109
4408,2043097,117,4116
4409,5018014,110,4125
4410,2020066,109,4125
4412,4063044,109,4204
4413,1051383,102,4111
4414,5004054,107,4185
4415,6045015,117,4114
4416,1047003,117,4116
4417,1009098,111,4111
4418,7003024,115,4110
4419,4039200,109,4125
4420,2074062,111,4125
4421,4040022,109,4107
4422,3031056,117,4110
4423,2049108,109,4109
4425,1032005,110,4125
4426,6144052,103,4110
4427,1004207,117,4117
4428,2077010,102,4109
4429,5032099,106,4122
4431,2050486,110,4109
4432,5031083,114,4114
4433,7037089,116,4107
4434,5035049,106,4107
4435,1005055,111,4125
4436,1082180,117,4117
4437,6043317,114,4114
4438,7046286,115,4111
4440,7011075,106,5201
4441,6030272,105,4125
4442,1062222,104,4110
4443,4055140,116,5223
4444,2075174,113,4136
4445,2012228,109,4109
4446,4011330,117,4114
4447,5022391,106,4109
4450,6127142,116,5267
4452,6031247,116,4125
4455,7001209,103,4111
4456,7004272,119,4124
4457,5041346,110,4109
4458,3025088,106,5506
4459,5032006,117,4116
4460,1086097,113,4136
4463,2022134,110,4132
4464,2066233,114,4114
4465,6041024,101,4110
4467,6053080,106,5216
4468,1060211,106,5504
4470,6147188,120,4110
4471,7015356,115,4110
4472,5052067,106,4109
4473,1086113,116,4125
4474,2007351,115,4111
4475,2026214,109,4123
4476,1021066,111,4125
4477,7017279,113,4109
4478,3034062,114,4111
4482,6049097,105,4125
4483,2035189,109,4125
4484,4005100,116,5233
4485,1016356,109,4109
