Rank,RollNo,InsituteCode,CourseCode
5021,1059040,101,4111
5024,5026096,115,4125
5025,2001044,106,4105
5026,1022188,110,5207
5027,2006262,118,4110
5029,1056421,101,4111
5030,4009004,110,4132
5034,4004339,117,4109
5035,5030180,104,4139
5036,4001081,104,4139
5037,4008033,104,4139
5038,4001232,113,4127
5039,6049334,116,4109
5040,1065196,117,4109
5043,1005237,101,4125
5044,4010060,118,4110
5048,7032196,117,4109
5053,5007310,117,4109
5054,1076288,101,5255
5055,2031067,114,4114
5057,5047093,114,4114
5058,5052024,116,4107
5060,5049220,106,4130
5062,2008303,113,5101
5063,4047352,109,4103
5066,6088043,101,4125
5067,7016096,104,4139
5070,4046103,117,4109
5072,2043229,117,4109
5074,6088147,107,4109
5075,5020111,116,4109
5078,4033026,117,4109
5079,2059323,106,4133
5079,2018074,104,4139
5085,1025249,107,4117
5086,1060115,116,4109
5087,6086240,101,4125
5089,2006163,104,4139
5089,1014291,108,4111
5091,7017059,109,4103
5095,4057211,118,4110
5096,7010265,103,4111
5101,7011165,117,4109
5101,1001038,117,4109
5104,7029361,113,4127
5104,2012445,116,4107
5106,7025087,116,4107
5107,6025195,103,4111
5109,1064016,115,5233
5110,2001300,104,4139
5112,4027035,117,4109
5113,6090131,107,4107
5120,5052065,118,4110
5122,2015091,123,4110
5123,1059071,116,5267
5125,1003047,104,4139
5126,2067206,116,4107
5127,1055138,108,4111
5128,2065096,104,4139
5129,7038099,113,4127
5131,4012348,111,4107
5133,7001298,104,4139
5133,7012004,113,4127
5137,6100038,101,4125
5138,1050253,101,4125
5140,1055189,106,4105
5141,2034421,104,4139
5142,1064179,106,4130
5143,7010167,103,4111
5148,1050323,113,4127
5149,1034316,115,4125
5150,6087016,101,4125
5151,1072014,114,4125
5153,1057207,103,4111
5153,1030230,112,4111
5155,3015228,112,4111
5157,2067114,116,4107
5158,1066014,104,4139
5159,3002047,101,4125
5160,2019371,106,4105
5161,2007036,104,4139
5164,6073150,121,4111
5166,2001102,109,4103
5167,6047307,110,5249
5168,3012205,116,4107
5169,1071309,115,4125
5170,4018024,117,4108
5171,7038254,114,4114
5172,6048007,120,4125
5173,5023109,115,4125
5174,2044111,123,4110
5175,6092229,123,4110
5177,6093302,123,4110
5178,1030006,113,5303
5179,1066339,106,4130
5180,1071061,116,4109
5183,4018300,106,4102
5185,1064308,115,4125
5186,1067203,116,4107
5189,5040457,108,4111
5190,6087196,106,4133
5191,5059166,109,4103
5198,4012200,119,4111
5199,6054246,110,5249
5200,7008087,109,4205
5202,7003036,106,4105
5205,6015226,114,4111
5208,4010349,114,4114
5210,1013148,111,4109
5211,1021138,106,4102
5211,5026110,116,4107
5214,1003177,116,5267
5216,7021170,114,4114
5217,1031286,110,5207
5219,5030259,101,4125
5223,6019380,112,4111
5224,5007146,101,4125
5225,2033187,103,4111
5226,1036176,108,4111
5228,1021100,113,4127
5230,6054175,107,4107
5234,6029227,114,4114
5235,5037119,101,4125
5237,1077089,117,4109
5239,5020170,117,4109
5240,4027233,114,4134
5243,1046278,111,4109
5245,5015219,106,4130
5246,6021060,112,4111
5247,4057205,107,4109
5248,4023135,117,4109
5251,4005125,116,4109
5252,1071074,113,4127
5253,7011112,113,4127
5254,4036105,106,4105
5255,5026025,106,4130
5257,1065179,106,4133
5258,5013214,117,4109
5261,1073274,103,4111
5262,7035066,114,4125
5263,4001322,108,4125
5263,1013205,111,4107
5268,2030290,115,4107
5269,6028140,113,4127
5270,4034123,109,4201
5271,4027285,117,4109
5275,1050283,115,4125
5276,2053053,108,4111
5276,1069029,116,4107
5278,1072228,117,4109
5279,5023160,114,4130
5282,2053146,117,4109
5283,6037201,118,4110
5284,4018295,117,4109
5285,1058153,123,4110
5287,6053017,110,5249
5288,6070100,101,4125
5289,4027133,113,4127
5290,5020037,106,4130
5292,2031136,106,5251
5296,5021278,116,4109
5300,7041068,115,4125
5302,1052081,111,4109
5303,6012355,107,4109
5304,7030125,114,4134
5305,2049189,107,4109
5306,1031164,113,4127
5308,5059374,106,5507
5310,1013182,111,4107
5313,6067183,110,5249
5314,4001026,114,4114
5316,6031048,101,4125
5321,1056256,107,4107
5323,5026304,101,4125
5326,1050231,106,4105
5330,1067202,116,4109
5331,2045109,116,4109
5332,1052062,107,4109
5333,2020298,106,4133
5334,1071024,106,4105
5337,7039256,116,4107
5339,4012280,116,4109
5340,5034007,106,4130
5342,2030311,116,4107
5346,1055224,114,4125
5347,3022141,112,4125
5348,7038264,114,4125
5350,4023187,107,4107
5351,2022174,112,4111
5352,4014067,114,4114
5356,4022020,114,4114
5357,4008097,116,5213
5358,5024043,117,4108
5360,5056172,115,4125
5364,6018150,106,4105
5366,5040184,107,4109
5372,5051002,106,5507
5373,4001010,113,4127
5374,2008177,113,4127
5376,6048278,112,4125
5379,7038030,123,4110
5380,6017120,115,4125
5384,4019001,112,4111
5386,2020033,123,4110
5389,1070101,116,4109
5390,6034040,120,4111
5392,1073266,117,4108
5393,2050054,111,4107
5395,7022223,115,4125
5396,7001326,115,4125
5397,6051301,107,4109
5398,1021129,110,5249
5402,4012006,106,4133
5403,6097263,107,4107
5404,4028321,116,4107
5407,7038141,116,4107
5410,5033209,116,4109
5411,1068024,108,4111
5412,4013096,116,4109
5414,4029038,106,4133
5416,2027253,113,4127
5417,1068028,106,4105
5419,1055002,106,4130
5422,3035056,114,4114
5424,6073183,108,4111
5426,7039255,115,4125
5430,1002345,108,4125
5431,5059198,106,4133
5432,6114048,109,4201
5434,1030277,107,4107
5437,2013190,114,4114
5438,6016178,101,4125
5440,5030073,116,4107
5442,1068172,108,4111
5444,5022124,106,4130
5451,6081066,113,4127
5452,6025191,101,4125
5453,4010058,108,4111
5454,7021100,115,4125
5455,7008131,115,4109
5456,6016202,118,4110
5457,7028117,116,4107
5457,1076152,116,4107
5459,4036067,114,4111
5460,7016043,107,4109
5461,2011225,115,4125
5462,3004039,107,4109
5463,1076047,114,4114
5465,1069189,113,4127
5466,6022052,116,4107
5467,6015194,121,4111
5470,1065312,116,4107
5471,1044277,114,4114
5474,3017126,112,4111
5475,4039266,112,4111
5477,1014324,111,4107
5478,2022005,113,4104
5479,6113075,107,4107
5479,1073098,113,4127
5482,2033078,103,4125
5483,4011234,114,4114
5485,3012200,114,4114
5487,2055022,116,4109
5488,6100274,116,5267
5490,6014062,101,4125
5492,4034254,118,4110
5494,6016275,106,5507
5496,4009090,118,4110
5498,6032070,101,4125
5499,4061036,114,4125
5500,1065345,115,4125
5502,6069014,117,4108
5503,4008193,108,4111
5504,6096267,118,4110
5505,7033222,113,4127
5507,1026119,111,4107
5511,7001294,115,4109
5512,1031043,113,4127
5513,5055387,106,4130
5515,7028239,116,4109
5516,7037225,116,4109
5517,7003041,106,4102
5521,2029218,113,5303
5522,6069311,101,4125
5524,2013149,113,4127
5525,4037325,114,4114
5528,1002166,108,4111
5528,4033341,116,4107
5532,7006203,113,4127
5535,7010146,114,4125
5538,5009282,113,4127
5539,5055321,110,5207
5540,1067216,116,4107
5541,7019035,109,4201
5542,5059317,118,4110
5543,4019032,111,4109
5544,6049037,120,4125
5546,4034235,122,4110
5547,1033014,110,5207
5550,4017202,113,4127
5551,1039008,118,4110
5555,2003074,116,4107
5556,7025055,114,4114
5561,1056176,114,4114
5562,5020156,114,4111
5567,1073220,108,4111
5569,1031303,113,4127
5572,1025106,113,4127
5573,2012116,113,4127
5576,1029117,117,4108
5577,1051080,119,4111
5578,6022097,115,4125
5579,2053168,114,4114
5580,2027381,109,4201
5581,5048142,114,4130
5583,4036121,114,4111
5585,2043352,116,4107
5593,3026107,106,4130
5594,6067186,110,5207
5595,7016260,115,4109
5598,6014126,106,5507
5599,7014046,115,4125
5601,3042070,114,4114
5603,2012324,103,4125
5604,6015014,114,4114
5606,2068130,114,4114
5609,2045085,113,5303
5611,2059100,107,4107
5613,2067100,116,4107
5614,4036253,116,4107
5616,7001373,115,4125
5619,2066075,116,4109
5623,1064303,106,4133
5624,4010115,101,5286
5625,2005484,116,5267
5627,4036170,109,4205
5630,1036096,119,4111
5632,7032382,113,4104
5634,7025133,103,4125
5636,6091102,110,5249
5639,7035214,106,5208
5641,1066172,114,4114
5642,1028066,112,4125
5643,6115093,107,4109
5645,2050083,106,5507
5647,4047239,114,4111
5648,4047256,106,4130
5649,4022073,114,4114
5650,1070016,116,4107
5651,6072286,110,5207
5653,1022177,106,4130
5654,1034208,113,5303
5656,2006202,108,4111
5659,3003032,117,4108
5660,6089314,107,4107
5661,6099282,114,4114
5662,1068030,110,5249
5663,5048015,106,5247
5665,1056159,115,4125
5667,3018253,112,4111
5668,7003063,115,4125
5670,7036310,114,4114
5672,5021186,114,4134
5673,5057299,106,5208
5675,4005143,117,4108
5678,2030131,108,4111
5679,5029284,106,4133
5680,2017185,114,4125
5681,2001147,116,4109
5683,5038453,112,4111
5687,6014308,114,4125
5691,4036183,109,4201
5694,2067231,114,4111
5694,1033016,118,4110
5701,4036288,116,4107
5702,7030123,114,4111
5703,6101085,114,4114
5704,4010002,113,5302
5706,6096133,101,5284
5707,2067208,117,4108
5708,1067350,106,4133
5713,3012300,114,4114
5714,6097154,121,4111
5718,2019146,106,5208
5719,6017127,101,5255
5720,6013330,118,4110
5721,7032279,118,4110
5722,1005207,113,4104
5723,2027278,116,4109
5727,1031206,116,4107
5731,2066098,116,4109
5733,2017277,106,5208
5735,1021148,107,4109
5736,6090124,118,4110
5737,2044087,117,4108
5738,2059346,107,4109
5739,5056184,106,5505
5740,1028157,106,4133
5740,1028488,110,5249
5742,5023222,114,4114
5743,1013122,108,4111
5744,4008094,105,4109
5748,2025335,106,4102
5749,2049059,116,4109
5750,7015072,116,4126
5751,2045018,106,4102
5752,7036199,108,4111
5754,2059096,106,4133
5755,2001568,109,4201
5756,6114217,115,4125
5757,6002125,114,4125
5759,1029113,106,4133
5762,1051112,108,4111
5763,1031246,115,4125
5765,2040099,117,4108
5768,2006347,114,4111
5769,1079188,116,4107
5771,1042252,106,5251
5772,4034283,116,4107
5773,7029333,107,4109
5780,1033008,111,4109
5785,1075233,110,5207
5786,2019179,114,4111
5787,7042096,116,4107
5788,1068346,103,4125
5790,2053133,114,4125
5792,2067416,116,4109
5793,4002175,111,4109
5796,7021137,106,4130
5797,2026172,114,4111
5798,1064233,113,5302
5799,2059197,106,5251
5802,6087245,101,4109
5805,4001355,116,4107
5806,4036177,114,4142
5808,7015010,116,4109
5812,4047139,106,5507
5813,2066208,116,4107
5817,1018111,108,4125
5819,3026036,116,4107
5820,6100006,114,4111
5821,5038277,101,5255
5822,1055282,119,4111
5824,7038072,109,4201
5828,7025048,111,4109
5829,5017089,116,4109
5831,1071260,106,5251
5833,3015048,112,4125
5836,1031090,114,4111
5839,4056195,116,4107
5841,1005051,114,4111
5843,4022061,114,4111
5844,1018265,114,4125
5846,4046284,106,5208
5848,4034306,116,4109
5852,4038034,113,5303
5854,1057349,106,5251
5854,7002024,113,4104
5857,1057225,112,4125
5858,1029210,106,4102
5860,6015008,121,4111
5862,6088251,114,4111
5867,6031314,101,5284
5868,6096287,117,4108
5875,6070041,117,4108
5876,5029026,113,4104
5877,5002072,101,5284
5879,1078189,114,4111
5880,1052234,112,4111
5882,5026253,106,5505
5885,2053212,111,4109
5886,6097169,118,4110
5890,6055298,106,5251
5892,5053098,106,5208
5893,5017302,116,4107
5896,1021090,106,5208
5899,1065178,106,4130
5900,2041174,116,4107
5903,4005071,113,4104
5904,7007247,113,5303
5905,1052332,107,4161
5909,6030128,109,4201
5912,1051009,116,4126
5913,2003301,114,4111
5914,7029250,108,4111
5915,2043139,116,4109
5917,2068121,103,4125
5918,1072023,116,4109
5921,1031200,106,5507
5921,5005199,114,4125
5923,6070269,117,4108
5925,2050190,114,4125
5926,2066305,116,4109
5927,5007159,107,4161
5928,1013330,110,5207
5931,6091271,108,4111
5933,1003061,108,4111
5934,6070057,112,4125
5935,2053064,108,4111
5936,2031029,107,4161
5937,7028176,106,4130
5938,5031216,118,4110
5939,1013329,108,4111
5940,5023053,118,4110
5941,6098274,123,4111
5942,4043174,114,4111
5943,6008127,112,4107
5945,2044280,106,5208
5948,1058285,115,5233
5951,4010366,114,4111
5952,6047183,106,4130
5953,1071335,111,4109
5954,4004224,114,4111
5955,2009439,114,4125
5956,2013175,112,4125
5958,3021193,114,4130
5961,7021341,113,4104
5966,5020235,117,4104
5967,4003091,113,5303
5973,5060282,114,4142
5974,6018331,106,4102
5977,6086244,107,4161
5977,1055215,114,4125
5980,1027139,110,5207
5985,4002112,107,4161
5990,1030174,110,5207
5991,4001147,106,4130
5993,4053380,115,5233
6000,4012176,116,4109
6001,7039006,122,4110
6003,2019058,109,4201
6005,3021067,114,4125
6010,6013011,101,5284
6011,1027176,109,4205
6014,2043090,116,5267
6016,3027035,101,4109
6017,7036032,116,4126
6020,7008204,113,4104
6023,2001026,114,4111
6024,1025068,112,4125
6025,2034335,113,4104
6026,4046078,116,4109
6027,6054071,120,4111
6028,5053217,113,5303
6033,4043027,103,4109
6039,7038057,110,5207
6040,4057222,112,4111
6041,1031267,109,4201
6042,6116009,122,4110
6050,5045118,114,4111
6053,5059181,101,5287
6054,1065062,113,5507
6055,2041012,105,4109
6057,1064332,109,4201
6058,6093070,103,4125
6061,6018142,112,4125
6065,1068152,114,4111
6066,1066081,113,5303
6067,1065112,106,4130
6070,2005386,108,4111
6071,6067111,121,4125
6073,4008124,106,4102
6074,6016217,112,4111
6078,1027159,106,5507
6080,6005094,121,4111
6081,1058345,106,5247
6081,6067147,106,5251
6088,2007236,113,4135
6089,2026263,109,4205
6090,2043106,108,4111
6090,5030111,112,4111
6093,7009188,122,4110
6094,2043366,101,5284
6098,1051144,107,4161
6099,1052044,112,4111
6103,1023049,111,4109
6103,4018297,113,4104
6105,7009027,103,4125
6106,7009057,106,4102
6108,6017112,116,5213
6110,5022068,114,4111
6111,2002250,115,5233
6113,4027334,112,4111
6114,3027251,112,4111
6118,2018154,114,4111
6119,4048395,113,5303
6120,4001104,107,4161
6125,1059153,101,5285
6125,6072072,110,5207
6127,2001325,112,4111
6129,1010039,111,4109
6130,3023072,106,5247
6131,3020318,114,4125
6132,7001057,117,4108
6133,1068006,108,4125
6134,4036219,112,4125
6139,2007028,108,4111
6140,6115009,112,4111
6141,7028108,112,4111
6142,2065063,111,4109
6143,7036239,101,4109
6145,6043125,110,5207
6147,3027187,114,4142
6148,1050196,109,4201
6149,1022395,123,4111
6150,4002259,108,4125
6151,1073040,112,4111
6152,4003111,113,5303
6154,5003245,101,5285
6155,7022135,116,4126
6156,4053263,106,5247
6158,1031214,119,4111
6159,1076347,114,4134
6162,3009006,114,4111
6164,1022064,114,4125
6165,3027075,112,4125
6167,2053235,111,4109
6169,2059051,116,5213
6171,6110206,120,4111
6176,5005094,101,4109
6181,1050310,105,4109
6182,1055149,108,4125
6183,3025127,114,4111
6184,1065132,114,4125
6185,1004194,113,5507
6186,5044240,114,4111
6188,2030184,113,4104
6190,2049173,114,4111
6192,4054005,114,4111
6193,7029298,109,4205
6194,4010341,105,4109
6197,3013337,122,4110
6198,1006086,117,4108
6204,2061279,116,5213
6207,5007008,114,4125
6211,5044203,101,5287
6213,2053292,106,5251
6214,1052265,106,5251
6219,1073009,105,4109
6221,4043340,109,4205
6223,1019260,111,4109
6224,4044334,114,4111
6226,1031321,110,5207
6228,7035292,114,4142
6231,2011445,122,4110
6233,2003111,113,5303
6236,1028088,106,5208
6244,2067323,114,4142
6246,6096022,103,4125
6248,1064250,106,4102
6249,4044196,113,5302
6255,4044280,114,4134
6256,1022111,111,4109
6258,1055183,106,5505
6259,1064037,114,4111
6260,7029081,109,4205
6267,2030049,113,5302
6268,7003171,113,5302
6269,2062111,114,4125
6270,1070291,116,4126
6271,1002343,106,5247
6272,2005175,117,4108
6273,5021076,114,4111
6274,4001311,106,5208
6275,7033092,103,4125
6288,2067380,114,4111
6292,7029050,114,4117
6293,3031033,106,5247
6298,1062264,116,4126
6300,1065177,115,4109
6301,2062124,103,4125
6303,4014092,117,4108
6307,6032220,123,4111
6308,4043273,114,4111
6311,4023025,116,5213
6312,1060025,117,4104
6313,1069369,116,5213
6314,7030133,106,5251
6319,5049005,114,4111
6322,2040337,113,4104
6323,1058148,114,4125
6324,6088240,107,4161
6325,4028215,114,4142
6326,2035277,114,4125
6327,6068191,110,5207
6328,1028034,111,4123
6329,2006195,116,5267
6332,2039005,103,4125
6337,7022251,111,4123
6338,4008232,122,4110
6339,4018079,114,4111
6345,1002105,110,5207
6352,2046246,114,4125
6353,4010328,108,4125
6356,7032157,115,5233
6356,6048289,120,4111
6358,1067158,114,4142
6364,2045240,114,4111
6364,7029349,116,4126
6369,1055128,106,5505
6370,2005398,116,5213
6374,6090329,106,4102
6377,4002282,114,4111
6379,4017182,114,4111
6381,2051104,109,4205
6384,4010030,117,4108
6387,1065015,114,4111
6388,7035310,116,5267
6394,4002265,109,4205
6396,2034429,109,4205
6397,2027266,115,4109
6399,5005276,113,4104
6402,5002030,101,4109
6403,4046369,114,4142
6406,4018223,114,4134
6408,2065062,114,4111
6411,2043176,120,4111
6414,7009211,113,4104
6422,4008165,105,4109
6423,2018200,117,4108
6424,6047026,120,4111
6425,7007031,122,4110
6426,5030147,114,4109
6427,4007204,117,4108
6431,1067331,115,4109
6435,1057078,108,4125
6437,2067310,103,4125
6438,3019108,112,4125
6440,2009178,101,4127
6441,1001004,116,4126
6445,2049045,103,4125
6447,1071084,105,4109
6448,6029129,106,5101
6449,4011049,114,4142
6450,2044218,107,4161
6451,5038399,103,4125
6454,1069112,106,4102
6455,3021052,114,4131
6458,7002047,115,4107
6459,1069225,113,4104
6461,1050313,121,4111
6464,3015148,116,4126
6465,2051034,114,4134
6467,2066007,109,4205
6470,2059395,114,4125
6477,7021390,113,5302
6480,6094160,120,4111
6481,6091162,120,4111
6484,6087234,106,5251
6485,5038131,114,4125
6488,2022113,114,4125
6489,2040122,103,4125
6495,6088216,107,4161
6496,2005408,113,4135
6498,1003364,111,4123
6499,4009158,101,5287
6501,6113086,114,4125
6503,5029111,117,4104
6505,1005038,122,4110
6506,1078364,108,4125
6509,1034282,112,4125
6511,4009351,108,4125
6513,3019308,114,4125
6518,4035276,105,4109
6521,4036049,109,4201
6524,1031019,117,4108
6526,6062019,116,5213
6527,3026106,109,4201
6530,1068061,119,4111
6534,3012196,116,5213
6538,1073151,116,5213
6540,7028104,116,4126
6543,4001130,116,4126
6548,2032254,106,5208
6549,7008012,103,4125
6550,7039252,109,4205
6552,2041330,116,4126
6554,2023266,114,4125
6555,2027079,122,4110
6556,1065052,114,4117
6558,5048176,109,4205
6560,5030254,114,4125
6561,5059202,114,4134
6564,4034097,122,4110
6566,4001145,122,4110
6572,7025130,101,5285
6572,2053351,114,4109
6579,4018225,114,4134
6581,1052346,114,4134
6582,4056305,106,5247
6584,6013003,114,4142
6585,1076077,114,4125
6590,2021126,112,4125
6593,4047080,114,4125
6595,5061172,101,4109
6597,6032095,112,4125
6598,5029068,106,4102
6599,2028584,116,5267
6601,5022191,109,4201
6604,6030238,109,4201
6607,7003402,103,4125
6611,7009155,108,4125
6612,7037310,116,4126
6613,2021083,113,5302
6614,2041266,108,4125
6615,6096222,113,4135
6621,5005206,121,4125
6623,1029067,113,5302
6624,1040243,116,4126
6626,5055042,114,4125
6627,6106138,121,4111
6628,5038145,101,4109
6636,6093192,121,4111
6638,4004027,116,4126
6642,2041328,113,5302
6643,6019164,108,4125
6645,1069159,108,4125
6648,2018126,114,4142
6653,5017303,101,5285
6655,2045083,117,4108
6662,6019267,114,4125
6664,1055065,114,4142
6665,6092137,106,5208
6666,7035022,103,4109
6667,6048125,117,4104
6668,4003108,113,4135
6670,1053176,117,4108
6671,4048209,116,4126
6672,1028002,109,4205
6675,7036023,113,5302
6677,4013375,113,5302
6678,1066156,114,4134
6683,7034120,112,4125
6684,1022375,101,4109
6687,7007078,122,4110
6689,2032167,114,4125
6692,2016172,109,4205
6694,4010157,120,4125
6695,6002078,121,4111
6700,4044328,116,4126
6702,1031188,111,4123
6703,4001102,105,4109
6704,1034326,106,5247
6710,1064039,114,4107
6711,2054113,114,4117
6714,2050029,108,4125
6716,5009363,114,4134
6719,1057106,116,4126
6722,5002227,121,4125
6723,1072331,115,4109
6725,3015143,106,5505
6729,4037029,113,5302
6731,4044281,115,4109
6732,5034179,106,5505
6733,4055087,116,4126
6736,6113043,108,4125
6737,5039118,101,5287
6738,1065373,119,4111
6741,5038285,113,4135
6742,1068076,113,5507
6746,5038019,106,5505
6749,4001101,108,4125
6751,2005492,113,4135
6758,2027240,114,4125
6759,1002008,116,5232
6761,6061189,106,5248
6763,1057001,117,4104
6767,5056392,106,5247
6769,6002050,114,4130
6771,1021391,114,4125
6772,6010098,121,4111
6773,1046290,106,5248
6775,2011211,106,4102
6777,6088189,101,4109
6778,1069118,115,4109
6779,2059156,115,4109
6780,6012343,114,4125
6788,3011084,114,4134
6789,4010271,113,5302
6789,1002016,116,4126
6795,5030267,101,4109
6797,6102287,121,4111
6801,6016118,120,4125
6802,2031037,116,5204
6804,1019324,120,4111
6807,2014093,116,4106
6810,6093037,108,4125
6813,2012213,119,4125
6817,6096169,114,4125
6820,1066345,106,5505
6821,1066236,114,4125
6821,4053011,116,4126
6823,1064313,114,4125
6825,2001056,116,4126
6826,6061022,120,4111
6830,1015117,119,4111
6831,2033237,113,5302
6839,7026095,114,4107
6841,4035176,101,4109
6843,5056203,106,4102
6844,4034046,101,4109
6845,6016069,114,4125
6848,4001181,105,4109
6852,4010156,105,4109
6857,4046227,106,5505
6857,6047103,120,4111
6859,7018049,119,4125
6862,1064130,114,4125
6863,7011132,117,4104
6865,2037073,112,4125
6866,2014261,117,4104
6867,1003097,106,4102
6868,6032272,113,5507
6872,7039016,118,4111
6874,2002188,106,5503
6874,6070305,110,5601
6877,1066104,105,4109
6880,4004312,108,4125
6881,7007163,106,4102
6884,7036373,114,4134
6885,4043366,116,4126
6886,3004154,101,4127
6887,2040310,113,4135
6888,5051029,106,5505
6889,4036301,108,4125
6893,4011192,103,4109
6900,2043214,113,5302
6904,1031083,106,5505
6910,2025209,111,4123
6911,6049351,120,4125
6912,1025083,117,4104
6913,3012240,106,5505
6913,1074106,116,4126
6916,4034070,118,4111
6919,6067261,112,4109
6921,4048368,101,5287
6921,1021299,108,4125
6925,4035295,114,4130
6928,4040049,112,4125
6929,2068037,116,5240
6932,4049085,106,5505
6933,7025172,115,4107
6934,1002122,111,4123
6936,4056181,106,5248
6939,1068081,106,5203
6943,6087053,117,4104
6944,7038273,105,4109
6948,1006159,108,4125
6950,5015025,117,4104
6951,3013081,114,4125
6954,4001336,106,5248
6955,4010249,108,4125
6958,2042024,113,5507
6959,6015305,114,4142
6963,7003348,114,4142
6965,4031024,117,4104
6966,4044304,117,4104
6970,1051298,116,4126
6973,5003139,111,4123
6974,6086160,121,4125
6981,3019149,112,4125
6981,5048133,114,4125
6986,5040130,106,5505
6987,3002034,113,5507
6988,6028094,106,5503
6991,4028138,114,4109
6995,5021049,106,5505
6996,7010169,118,4111
6997,2051049,114,4142
7000,1057382,114,4125
7007,1013095,106,5203
7012,6102249,121,4111
7015,4017274,113,4135
7016,1029216,111,4123
7018,4055138,116,4126
7020,7036381,114,4142
7022,1021181,114,4142
7032,2025131,119,4125
7041,1071167,105,4109
7045,1034297,108,4125
7046,5055208,106,5501
7048,1029232,123,4111
7052,4031172,114,4134
7053,1028043,112,4125
7054,6101267,105,4128
7056,6048376,120,4111
7059,6091250,106,5248
7061,1034159,108,4125
7063,1050474,123,4125
7064,4002195,112,4125
7065,2018149,116,4126
7066,4045116,118,4111
7067,5031007,114,4142
7070,4031104,114,4142
7073,4003317,119,4111
7074,1074007,103,4109
7081,4046168,116,4126
7083,1050030,113,4135
7085,1004243,117,4104
7087,2030045,112,4125
7089,5048070,117,4104
7096,3023276,114,4130
7097,4031188,116,5290
7098,7037143,103,4109
7099,1057193,112,4125
7104,1069185,116,4126
7105,2068251,114,4109
7110,1065205,112,4125
7110,2040311,113,5507
7118,2030329,120,4125
7119,4048040,114,4134
7122,7024114,108,4125
7129,1071360,117,4104
7131,2046235,108,4125
7137,7032214,122,4111
7140,1068245,113,5507
7142,6090314,101,4109
7146,5055334,106,5501
7150,1064101,105,4109
7150,4012173,105,4109
7152,3041215,113,4135
7153,6095092,101,4109
7155,6017150,120,4111
7160,3009121,113,5507
7163,4039342,116,4130
7168,6055228,120,4111
7170,6087008,112,4125
7174,2005497,112,4125
7175,7039180,105,4109
7177,1051355,101,4109
7179,6002072,120,4125
7188,7021082,115,4109
7189,4012067,108,4125
7191,1023044,106,5503
7192,6035336,110,5601
7193,6077029,111,4123
7194,2043448,105,4109
7196,6050075,116,4126
7198,1032346,108,4125
7199,7033050,108,4125
7200,6002052,121,4109
7203,4023087,112,4125
7210,1074008,106,5203
7211,7036050,108,4125
7212,7016071,105,4128
7213,1051217,121,4111
7215,2049137,117,4104
7217,5052344,117,4104
7223,5020100,114,4109
7226,7037085,115,4107
7227,7024019,118,4111
7228,2024290,113,5503
7229,1070094,116,4126
7237,7030326,112,4125
7243,2031178,113,4135
7246,6054009,101,5286
7249,6079297,106,5203
7257,4001015,118,4125
7258,1053313,105,4109
7269,7028253,116,4126
7270,6108262,121,4111
7279,7021338,103,4109
7284,4003093,118,4111
7285,7039046,116,5204
7288,4033203,106,5501
7292,2033252,116,4126
7295,4035253,112,4109
7295,7038163,119,4111
7298,1072163,116,4126
7312,4059032,112,4109
7313,1028383,111,4123
7316,3017011,106,5503
7320,6014163,106,5501
7321,6035292,123,4111
7324,7035325,103,4109
7325,7029323,106,5203
7326,7021010,114,4117
7329,7028302,121,4125
7334,6090145,120,4109
7335,3021170,115,4109
7340,4001003,114,4107
7345,7010298,106,5503
7347,6032235,120,4125
7348,1068140,101,4109
7350,6032055,123,4125
7355,1072359,106,5203
7356,4037166,122,4111
7358,7039019,117,4104
7359,2005039,123,4111
7360,6060047,116,5232
7361,5061219,116,5240
7362,5030081,121,4125
7365,4022340,116,4130
7367,2025252,106,5501
7367,4019298,114,4130
7369,4008233,105,4128
7370,1056443,116,4130
7378,1075017,115,4109
7381,1064373,119,4111
7382,1039408,118,4111
7384,1021303,111,4123
7386,7007128,119,4111
7396,4038086,118,4111
7398,2044050,101,4109
7400,5049131,114,4117
7402,5030293,114,4134
7407,6053263,120,4125
7412,7032121,118,4111
7419,2018077,115,4107
7420,1070198,103,4109
7429,4048106,101,4109
7433,2030036,115,4107
7435,2020060,114,4130
7439,4009437,116,4106
7441,3023051,114,4131
7452,7021088,106,5203
7456,2040191,116,5232
7458,4018178,116,4130
7460,6009081,121,4109
7466,2065283,116,5232
7467,6091312,112,4109
7478,1033104,112,4107
7484,6075103,117,4104
7486,1031248,106,5203
7487,6018056,119,4111
7492,2068239,103,4109
7493,2054013,117,4104
7494,2040067,118,4111
7495,4013093,123,4111
7497,2053328,110,5601
7498,6012012,114,4107
7499,6088167,121,4125
7502,1067156,115,4107
7506,1070109,116,4130
7508,3012042,114,4109
7509,7009158,113,4135
7510,1032189,105,4128
7512,1065208,117,4104
7514,2033222,106,5248
7521,2053260,111,4123
7521,6100158,123,4111
7525,4045177,119,4111
7526,6047140,117,4104
7528,5037121,114,4107
7531,1070287,114,4134
7535,1029059,105,4128
7535,7021188,113,5503
7537,3022194,118,4111
7539,6049198,121,4125
7542,3021084,101,4109
7543,6086243,112,4107
7548,2006437,114,4107
7549,6089246,114,4117
7550,1019262,116,5240
7551,1067106,117,4104
7553,5013062,106,5501
7556,1018299,113,4135
7558,2052025,117,4104
7562,4003352,120,4125
7564,2067120,114,4107
7565,1030326,106,5101
7569,7040084,101,4109
7570,7003191,115,4109
7571,1015249,120,4109
