Rank,RollNo,Institute Code,Branch Code
8611,6199075,121,4125
8615,2057142,122,4111
8618,4018168,113,4107
8620,7072348,112,4125
8623,5073004,117,4194
8624,4030087,115,4107
8628,7072135,113,4107
8630,6109083,106,5504
8633,4006106,115,4109
8636,2068015,123,4111
8637,2029101,106,5247
8638,1032096,111,4109
8642,2054149,116,4126
8650,5089164,109,4201
8651,6164080,121,4125
8654,4073046,114,4109
8656,1101105,106,5247
8657,1103074,113,5503
8660,6217108,123,4111
8662,5029168,123,4111
8664,2067065,106,5247
8666,5091497,112,4125
8667,2066164,115,4111
8671,6150149,120,4111
8675,3056112,106,5247
8679,1102380,113,5303
8681,1104110,102,520C 
8683,6158270,121,4125
8693,6208129,123,4111
8695,4014045,115,4109
8697,2107061,116,4126
8699,1039026,103,4117
8700,7012429,117,4194
8706,2057298,111,4109
8707,1049063,119,4125
8711,6165007,105,4128
8712,7032422,103,4117
8714,5091405,106,5247
8720,5035379,123,4111
8724,5053050,114,4134
8728,5035212,106,4107
8731,4001333,111,4123
8734,2081729,117,4194
8748,5050240,106,5251
8753,7061105,121,4125
8754,3038508,106,5247
8757,7026394,119,4110
8758,1184052,102,4201
8760,1101474,112,4125
8762,5094088,106,5248
8763,4040285,114,4109
8764,5091262,106,5203
8767,1037330,118,4111
8769,5051164,106,5503
8770,4089134,122,4111
8774,4042070,101,5284
8775,2103081,115,4111
8777,1077033,117,4194
8781,4040186,111,4109
8784,4005079,107,4125
8785,5097004,120,4111
8786,6219013,114,4114
8787,6123156,120,4111
8788,1177070,111,4123
8789,7003041,114,4109
8790,5046068,106,5203
8791,7037245,115,4107
8802,2100305,117,4194
8803,6186285,106,5505
8804,1076116,114,4107
8805,6098225,118,4111
8809,2073140,106,5251
8811,1139016,101,4111
8813,2097195,111,4109
8816,3077216,101,4109
8817,5012105,119,4125
8819,3004179,117,4125
8820,2118134,123,4111
8822,1005041,105,4128
8825,1126059,121,4125
8830,2118186,113,4107
8835,1176102,117,4194
8836,4020046,121,4125
8839,1047109,121,4125
8841,4023163,114,4130
8843,5089249,103,4117
8845,1116060,117,4194
8847,4067297,117,4125
8849,1010018,101,5287
8852,7053025,116,5213
8853,6135043,111,4123
8855,2029106,114,4109
8857,4068114,113,4107
8859,3004325,114,4109
8860,4008426,106,5504
8864,7042017,122,4111
8865,2002312,111,4109
8867,1102371,108,4111
8868,2072234,104,5210
8873,6018048,120,4111
8875,1157304,117,4194
8877,7083256,114,4107
8878,6121053,121,4125
8881,4063101,109,4109
8883,3063028,103,4109
8888,6147071,123,4111
8894,6191504,107,4117
8895,3030151,114,4109
8896,3004682,117,4194
8897,2102138,102,520C 
8899,6247057,117,4125
8900,7046062,111,4109
8910,1007194,108,4107
8913,7077092,122,4111
8916,5083159,113,4107
8917,6121038,121,4125
8921,4089131,103,4117
8927,2114013,108,4107
8929,2081271,106,5251
8932,7081026,106,5203
8933,2097096,113,5503
8945,7010087,113,4107
8946,7024046,103,4109
8948,6159095,121,4125
8950,2090066,110,5601
8953,3089057,115,4107
8957,6168335,120,4125
8959,7081063,114,4130
8961,7022040,122,4111
8965,4043112,106,4170
8966,2021043,118,4125
8967,3004573,101,4111
8968,4001146,111,4109
8971,6278020,121,4125
8978,2081096,103,4109
8980,2057207,106,5248
8981,1116007,119,4125
8982,4026017,116,4126
8984,7078010,106,5503
8988,6104050,121,4109
8992,7012050,114,4134
8994,4015036,117,4194
9005,4006182,117,4125
9007,1158139,110,5601
9008,6024020,123,4111
9009,1106100,111,4123
9012,1010016,111,4109
9016,4116094,101,5287
9020,1151048,106,5504
9021,2079086,113,5303
9028,5091468,106,4170
9030,6197143,107,4107
9036,5083153,101,5287
9041,5090378,106,5505
9042,1057123,123,4111
9044,2078510,118,4111
9049,5040132,106,5503
9050,2002098,105,4128
9054,7002028,114,4134
9064,5036137,109,4109
9065,2081837,109,4201
9067,2080062,113,4107
9069,6202095,101,4111
9074,7080061,109,4109
9077,6158345,121,4111
9078,1038057,106,5251
9080,1176095,116,4126
9081,2066326,114,4107
9082,1049072,114,4117
9084,5091222,106,5505
9092,6111117,101,4111
9101,6164082,120,4125
9104,5054106,113,4107
9107,2098054,103,4109
9112,5073131,101,5285
9113,1133001,114,4109
9121,6165070,110,4127
9124,4129017,114,4117
9127,7002148,106,5210
9130,6192390,123,4111
9131,1013045,115,4111
9132,7078041,113,5302
9147,2031181,103,4117
9149,5051158,116,4126
9152,1053025,118,4111
9155,7041034,101,4109
9156,2100497,114,4134
9157,2045324,104,4193
9167,5018068,114,4114
9170,1037175,110,4109
9173,1101206,120,4125
9181,6234039,117,4125
9190,2005235,118,4110
9192,2055785,116,4125
9193,2101044,113,5302
9194,7064083,109,4205
9197,2076911,109,4205
9207,7041063,118,4111
9209,3088161,114,4134
9211,6185347,101,5285
9220,5029097,105,4128
9222,1122125,114,4117
9226,2116103,111,4123
9232,4086097,116,5213
9235,2116090,106,5203
9236,3069021,106,5203
9241,7020081,103,4111
9245,2105106,108,4141
9249,2102290,116,4126
9256,6161274,120,4125
9261,6192449,119,4125
9271,6162225,116,4126
9272,3088198,103,4111
9278,6143058,110,5601
9279,2081037,113,5302
9281,2107150,115,4109
9287,2054614,104,4193
9288,4096026,116,5213
9294,1179005,116,5206
9295,5087028,101,4109
9297,6124064,107,4191
9301,2077684,114,4134
9302,4059113,116,4125
9305,2049218,113,5302
9310,6165088,111,4123
9314,7009209,118,4111
9317,7026575,109,4201
9320,4069068,114,4107
9321,1041069,118,4111
9324,4088029,103,4109
9330,6135049,118,4111
9337,1185006,123,4125
9339,2101134,109,4109
9340,3039127,101,4127
9342,1037146,114,4117
9345,4075078,101,5287
9351,6191139,117,4125
9356,7002027,122,4110
9362,5088238,106,5203
9364,1059325,105,4128
9365,6158127,101,4109
9366,1158066,106,5203
9369,3088212,106,4109
9373,2088035,113,4107
9381,1030063,111,4125
9387,1003212,103,4109
9390,7075034,106,4101
9393,3004435,105,4128
9395,2036034,108,4107
9397,1127069,101,5287
9403,7039106,103,4109
9404,1083090,101,5285
9405,7086026,114,4117
9408,2041095,113,5302
9419,6113061,116,5213
9422,6151086,105,4128
9423,4023586,118,4125
9424,2104016,123,4125
9426,4043114,114,4134
9428,7015015,104,4139
9437,5068073,116,5213
9438,4129094,116,4126
9444,1038178,122,4125
9450,4008406,116,5213
9454,2073102,106,5210
9457,1103259,108,4107
9461,1027065,109,4201
9467,4092019,103,4117
9469,4082072,109,4109
9473,2048037,106,5253
9475,5098010,116,4126
9476,7042088,101,5285
9477,2018140,108,4107
9479,5089136,106,5505
9484,1136019,115,4109
9486,4090100,109,4201
9487,5092099,109,4205
9490,6159026,121,4111
9492,1101213,119,4125
9500,7044059,106,5239
9506,5056178,118,4110
9513,2101440,116,4126
9518,2115012,122,4125
9525,4063084,109,4201
9526,6064038,101,4127
9531,1180029,114,4134
9534,1114027,106,5203
9539,5007195,111,4123
9540,2082143,116,5213
9543,4031042,116,4126
9545,1036047,123,4125
9548,2102113,109,4205
9549,4052101,116,4126
9553,7069171,103,4109
9555,1161070,106,4127
9560,1046143,114,4114
9561,4098053,114,4134
9562,3004508,109,4201
9564,7085083,122,4125
9567,4064129,112,4107
9569,7014196,103,4109
9573,4032145,118,4125
9576,7035203,109,4205
9579,4083175,120,4125
9581,6123075,120,4125
9582,1172050,119,4125
9595,7072120,114,4134
9602,2027094,108,4107
9604,4087033,109,4205
9606,6206074,101,4109
9607,6229112,116,4126
9609,5044028,106,5241
9610,1037345,123,4125
9611,5075077,116,4126
9614,4067258,116,4126
9617,2055683,114,4107
9625,2091024,112,4109
9628,5056158,114,4107
9633,7012278,117,4125
9634,5068193,118,4125
9656,4025092,109,4205
9657,2023152,109,4205
9660,5090145,106,5248
9663,2070036,114,4107
9667,4080107,106,5505
9674,1143144,105,4128
9675,7072278,113,4109
9677,1016045,116,4126
9680,1053045,106,5239
9682,5027084,114,4130
9685,3063048,103,4109
9690,7051044,116,4126
9692,2087194,114,4107
9700,4064257,116,4126
9708,2055160,106,5203
9712,6164008,105,4128
9713,3022016,115,4109
9718,1016024,114,4134
9727,1103181,122,4110
9728,4009075,103,4109
9729,7039126,106,5203
9732,6107051,106,5203
9735,4073007,109,4109
9737,1016030,106,5203
9740,4009083,119,4125
9742,5055162,106,5248
9746,1101191,116,4106
9750,2077363,114,4107
9751,1004285,114,4107
9752,2085063,113,5302
9754,3049119,101,4109
9755,4023289,109,4205
9757,2029231,116,4130
9758,5031029,108,4141
9760,4001594,114,4109
9762,6173113,120,4125
9763,1157480,116,5240
9767,1023057,106,4101
9770,6201120,107,4109
9771,4074007,109,4109
9775,7017088,106,5201
9778,1059371,110,5602
9779,1163056,114,4130
9781,4010018,119,4124
9782,1149106,119,4125
9786,2078242,113,5302
9787,2019175,106,5505
9791,6185304,123,4125
9796,3057029,114,4107
9800,5079118,117,4107
9801,1059071,105,4128
9804,5005092,110,4109
9807,7014101,115,4107
9809,1040173,110,4127
9815,5083031,116,5247
9818,4032062,118,4125
9820,7016230,109,4205
9833,7010104,116,4130
9837,1102487,119,4125
9846,2094078,108,4107
9862,5058020,109,4109
9866,2077104,110,5601
9869,4117006,109,4109
9872,5095035,114,4107
9873,6094009,119,4125
9878,2117023,105,4128
9881,7034053,118,4125
9883,1026046,106,5505
9884,4097058,119,4125
9886,7012314,115,4107
9890,7078112,116,4130
9896,5076056,116,4106
9897,1167018,106,5248
9905,3044073,106,5501
9918,6098218,101,4109
9923,1104119,111,4123
9926,6181060,120,4125
9936,6105097,120,4125
9939,2073083,112,4107
9941,5035019,102,4201
9945,6123273,104,5210
9947,1161038,111,4123
9948,2088041,114,4107
9952,2042041,113,4117
9957,7027040,110,5601
9964,2101039,113,5302
9972,1162084,116,5232
9976,1110045,116,5206
9978,1097033,116,4130
9985,4128002,115,4107
9986,6008030,110,4109
9991,4108068,116,4107
9995,4089064,116,4130
9997,3047132,106,5241
10002,1157221,120,4110
10003,6113023,119,4125
10008,5096123,115,4127
10013,6189255,122,4107
10015,6164108,110,5601
10017,3004337,108,4107
10023,7026567,114,4107
10024,5097055,116,4106
10026,4001121,114,4114
10027,2115014,115,4107
10029,1016032,114,4134
10031,4088174,115,4107
10032,1083043,106,5248
10041,5072131,101,4125
10044,1160188,106,5248
10048,6123026,120,4125
10051,1165090,116,5240
10052,5036008,101,4109
10056,2024119,106,5239
10059,5071048,101,4109
10060,6059002,121,4111
10071,6085019,119,4125
10073,4081063,120,4125
10078,7057236,112,4107
10085,6123458,116,5290
10096,5049006,116,5240
10100,5040236,109,4123
10102,7014042,112,4109
10105,1146058,106,5241
10106,7039020,109,4123
10107,3004078,114,4109
10121,7088009,106,5505
10127,6186107,106,5503
10133,4001516,114,4134
10134,3038258,114,4134
10137,5051178,114,4109
10138,2109130,115,4111
10139,7069065,109,4123
10142,2088013,115,4107
10144,2017030,113,5302
10147,7003015,115,4111
10149,1045078,110,4127
10156,1177101,117,4125
10159,2022006,108,4141
10168,1050018,119,4124
10172,3060206,114,4109
10175,6148031,117,4117
10186,5096067,103,4109
10189,1037061,114,4109
10190,4023028,101,5255
10193,2032173,109,4205
10194,4002344,118,4125
10201,4073069,114,4109
10209,4065022,116,4106
10212,1104010,119,4125
10228,1042064,123,4125
10230,4102068,109,4109
10243,1149066,106,4127
10245,4001141,109,4109
10249,6145018,120,4125
10250,1101290,113,5302
10251,4121131,113,5302
10257,4070058,106,5505
10259,4087117,116,4125
10270,1180096,116,4130
10275,3056006,106,5248
10276,4002337,112,4107
10278,5089063,116,4130
10282,2046352,113,4136
10283,7006125,122,4110
10293,1102016,119,4125
10298,4014085,112,4107
10303,1014141,108,4107
10308,7048033,114,4134
10313,4001160,108,4111
10314,2031098,122,4125
10317,2088116,106,5505
10318,6089006,118,4125
10319,2033097,103,4109
10328,2020238,106,5503
10330,6153014,110,5601
10339,1157450,110,4109
10340,2046317,113,4104
10348,4002172,113,4136
10354,6207029,116,4106
10363,2063162,114,4130
10364,4048028,114,4109
10376,1120027,103,4111
10377,1116040,113,4104
10379,1106106,110,4127
10386,6158104,106,5503
10389,6124095,114,4109
10390,1041053,109,4103
10401,1103220,111,4125
10408,1101389,118,4125
10414,6004062,123,4125
10418,6210028,123,4125
10420,4092134,109,4109
10428,7003019,103,4109
10431,4025075,112,4109
10435,6044119,123,4125
10436,2076054,101,4109
10441,5082270,106,5505
10442,4095086,106,5505
10443,1023317,110,4109
10451,7083170,114,4134
10462,4061016,109,4123
10467,2055758,109,4123
10469,5035269,123,4125
10470,2107035,111,4123
10475,4082028,114,4109
10476,7081049,114,4109
10479,3074119,116,4130
10480,2023100,111,4123
10483,3046062,114,4134
10486,6149074,110,4109
10487,6047050,114,4114
10495,1119170,111,4123
10498,7063079,112,4109
10501,2108050,117,4125
10504,5079034,114,4134
10507,2019030,108,4107
10515,4068112,114,4134
10517,2076095,108,4143
10518,3088282,117,4125
10519,5005160,122,4110
10523,1021208,112,4107
10528,4094082,108,4111
10531,7032418,114,4109
10532,4110123,109,4109
10533,5051200,114,5307
10535,6257233,114,4114
10537,7085048,101,4109
10538,4023270,110,4109
10541,1049034,106,5504
10553,7014113,113,4109
10554,1157160,112,4107
10559,6195022,110,4127
10560,2075045,110,4109
10561,6083063,114,4114
10564,1023271,101,4109
10568,1023239,116,5232
10570,6044123,116,4125
10572,7002005,103,4111
10577,2039041,114,4134
10578,7042086,114,4109
10579,4090171,112,4109
10587,5095092,106,5248
10588,3072050,116,4130
10589,6114042,110,4132
10597,2055176,123,4125
10598,2116170,112,4107
10617,6204138,114,4114
10618,6114002,114,4134
10630,2006109,103,4111
10633,5083161,114,4189
10634,1019051,113,5503
10637,2057085,116,4130
10640,1175012,106,4122
10641,5051173,114,4189
10642,5070082,114,4109
10643,2101138,104,4139
10645,6150138,109,4123
10647,7003016,104,4139
10650,5090050,106,4105
10654,7078211,116,4106
10662,2054175,114,4109
10668,6129039,116,4173
10669,2057268,122,4109
10671,4019026,114,4134
10679,6266018,106,4109
10681,4059012,114,4130
10683,2065175,108,4107
10691,6196103,116,5206
10692,5080100,114,4130
10694,1146094,114,4134
10699,2038088,118,4125
10704,6192058,106,4109
10715,7049056,106,5501
10717,1102239,101,4109
10721,1037372,123,4125
10734,4004013,114,4134
10735,4073066,118,4125
10736,4017035,114,4134
10737,2077301,116,4106
10759,5058006,114,4130
10760,6169051,110,4132
10761,2101040,116,4106
10762,4093057,118,4125
10767,5030124,108,4193
10768,7054100,113,5503
10769,2120004,112,4109
10778,4085148,108,4111
10779,4084183,112,4109
10783,4026079,116,4130
10785,1102143,108,4107
10788,2108121,112,4107
10789,6187251,114,4134
10794,1021162,109,4204
10798,3064020,112,4109
10802,1151074,101,4109
10803,2016082,122,4125
10803,5091485,106,5505
10810,2041005,108,4193
10814,2082472,118,4110
10815,2025124,108,4141
10816,1021129,116,4130
10817,5091642,114,4134
10823,2029083,113,4136
10824,6217007,114,4131
10828,7058072,108,4107
10830,5095156,123,4125
10831,4119149,116,4106
10832,5089143,106,5503
10833,3088075,114,4130
10835,7039244,106,5505
10836,4074071,116,4130
10841,4083133,116,4106
10851,4114087,116,4130
10855,1101047,101,4127
10856,3077202,106,4122
10859,2102294,102,4201
10865,2031064,123,4125
10894,2010054,113,4104
10896,4083103,106,5101
10903,5035310,108,4107
10911,6039018,118,4125
10913,5083013,116,5240
10916,4108011,101,4109
10917,2102351,116,5232
10928,6187268,119,4124
10929,2019414,115,4127
10932,2120061,106,5215
10940,1005084,113,4136
10949,6158101,116,4106
10954,1145084,114,4189
10956,5044038,106,4122
10962,4017019,116,4125
10967,2054261,116,4125
10970,3079006,112,4107
10971,4088010,106,5503
10972,5037041,116,4173
10979,6158089,123,4125
10982,2033074,122,4125
10983,1102302,101,4109
10984,2119120,106,5201
10985,1166043,106,5503
10986,1067039,119,4124
10987,6167013,103,4111
10990,2044056,115,4127
10993,7059025,108,4107
10996,5041049,114,4130
11005,7061053,114,4130
11008,1002062,106,4109
11009,1035039,113,4109
11010,7012124,116,4130
11012,4066186,116,4130
11013,6083012,116,5291
11014,2117099,116,4173
11017,5047294,103,520D 
11019,1136150,108,4141
11020,5012007,109,4201
11022,2054170,117,4107
11023,6095031,101,4109
11029,3004566,117,4117
11031,5050113,114,4130
11033,6010037,116,4130
11034,2045160,114,4130
11035,3067041,114,4189
11037,3030047,114,4130
11043,3004045,122,4125
11045,5027112,101,4109
11047,1134357,114,4119
11049,5029068,116,4130
11052,6058110,116,5206
11056,6036067,106,4109
11060,2096009,113,4109
11073,1162135,116,5206
11081,2076195,116,4106
11082,2002061,110,5601
11083,7014167,115,4125
11088,2079092,108,4107
11089,2059036,106,5503
11090,4122044,116,4130
11095,5080044,116,4130
11097,1004344,116,5240
11100,1003097,106,4127
11107,4006094,114,4130
11108,7034031,114,4111
11116,7014193,123,4125
11121,4077063,116,4130
11127,7070038,118,4125
11129,7035173,108,4141
11130,2030078,101,4127
11133,2039199,116,4125
11136,4024104,117,4107
11145,6178119,118,4125
11146,3002247,101,5288
11155,5045045,117,4107
11156,2118069,118,4125
11161,7029051,116,4130
11166,4012096,108,4141
11169,5051133,114,4130
11170,6204161,121,4107
11180,1081092,116,5204
11185,5027028,117,4107
11186,2023175,123,4125
11188,2079102,101,4109
11194,2057008,113,4109
11211,2044042,116,4106
11213,6031105,101,4109
11220,3049173,114,4130
11222,1032158,116,5232
11226,1030004,123,4125
11229,1031085,101,4127
11230,2046224,122,4107
11231,5090218,106,4109
11233,3039085,116,4130
11234,2004047,109,4103
11238,5091366,101,4109
11245,3080075,106,5281
11246,7027035,114,4111
11251,3031068,114,4111
11256,1167095,112,4107
11260,1102070,114,4111
11261,4063059,114,4189
11266,7026149,105,4125
11268,7088032,113,4109
11271,4001181,114,4130
11278,1050090,121,4107
11279,4069088,105,4125
11286,1163020,111,4125
11287,1081283,116,4125
11288,7027018,116,5232
11294,2055469,116,4173
11295,6057112,120,4111
11296,3074120,113,4109
11305,2019375,118,4181
11310,5050063,106,5503
11316,7072311,108,4141
11319,7083227,108,4141
11321,6179006,113,4109
11323,2073232,104,4139
11325,4121100,106,5501
11326,7072322,112,4107
11334,2076008,113,4109
11344,4070082,116,4106
11345,5091589,106,5501
11355,6158198,110,5601
11358,4028043,114,4130
11359,1134240,118,4125
11360,4001100,117,4107
11361,2021140,116,5232
11373,7068053,116,4130
11378,2049020,108,4141
11383,2081604,112,4107
11388,1013018,108,4193
11393,1108071,106,5503
11396,4009282,104,4139
11399,1157240,111,4125
11401,1107084,116,5204
11404,2066415,113,4136
11411,6165076,110,4132
11412,7046066,113,4109
11415,1104007,106,5503
11416,5100120,114,4130
11417,4114091,116,4130
11419,2002004,118,4125
11424,7071029,101,5286
11427,2092352,108,4141
11433,5029107,112,4107
11437,6052179,107,4109
11445,4075194,112,4107
11449,1105061,116,5240
11451,2044109,114,4131
11453,3060077,114,4131
11454,7012167,112,4144
11455,2055212,117,4107
11467,7012155,112,4144
11472,5099010,117,4109
11473,2055089,114,4189
11474,6185415,110,4132
11475,4031110,112,4109
11478,5074037,108,4141
11480,1040198,114,5307
11481,2081800,110,5601
11483,4088058,112,4109
11484,5069080,116,5240
11485,6122022,112,4107
11498,1072044,113,5503
11500,4001373,118,4181
11501,7054065,101,5260
11503,4090097,104,4139
11504,2103011,108,4141
11505,1102438,106,5501
11509,4092119,112,4109
11530,5042013,114,4111
11536,5094080,114,5307
11537,1122012,116,4173
11539,1031217,113,5503
11542,2081649,117,4107
11547,2101268,108,4141
11556,1101440,116,4106
11565,2039252,116,4173
11566,3023092,106,5501
11568,2022019,104,4139
11575,1163050,105,4125
11577,1128021,114,4130
11580,1131018,116,5232
11593,5032171,113,4109
11603,4068068,114,4130
11604,1081316,108,4141
11618,1160230,109,4204
11623,1102274,117,4108
11636,6131060,116,5204
11644,1099109,105,4125
11652,7034110,112,4107
11655,6238093,123,4111
11656,4095007,116,4106
11657,5051049,106,5501
11662,4064264,104,4139
11664,2069101,113,4109
11665,6210005,114,4111
11666,6191496,112,4107
11674,1029054,116,4130
11683,2019216,122,4125
11685,1176198,112,4109
11686,5017043,114,4119
11689,7032498,116,5240
11691,5027240,112,4109
11694,3077099,112,4107
11695,5032048,113,5503
11698,3037146,116,4130
11699,3077198,116,5240
11702,7001072,104,4139
11710,4095094,112,4109
11722,2077313,104,4139
11730,7033012,106,5501
11734,4098004,114,4130
11735,1102222,108,4141
11736,2044055,101,5286
11744,1101066,110,5601
11751,6166040,110,5601
11755,5026111,105,4125
11774,4109090,112,4109
11776,6150228,106,4127
11777,5083191,113,4109
11800,1125051,120,4109
11801,4045095,114,4130
11809,1009005,116,4125
11813,7051067,113,5303
11816,7069236,116,5232
11817,1131033,106,5501
11819,1134116,116,4125
11821,1158075,117,4117
11823,4008119,114,4130
11825,1137077,108,4143
11827,1102168,108,4107
11828,2024038,108,4141
11831,5092001,114,4119
11838,5031035,113,5503
11842,6231026,112,4107
11844,5091093,106,4105
11845,5082214,114,4189
11846,7006206,103,520D 
11854,2036072,116,5204
11856,1101401,112,4107
11858,2049158,116,4125
11861,2114194,122,4125
11874,4065018,116,4130
11880,6046072,112,4144
11881,4012007,112,4109
11883,4106062,114,4189
11887,3062020,113,4109
11888,4098057,114,5307
11891,6022060,114,4111
11892,7033044,103,520D 
11897,5092037,114,5306
11906,6043025,116,5232
11909,3013099,114,4130
11913,7083039,116,4106
11914,5032135,114,4189
11917,5036172,114,4130
11921,5082157,106,5215
11922,3082086,117,4108
11927,4099052,116,4130
11934,5071083,106,5501
11939,1162145,117,4117
11940,6052194,121,4109
11947,4035016,113,4109
11949,2065036,101,5286
11952,6214020,108,4141
11954,7081059,116,4173
11958,1101481,114,4189
11960,7075022,122,4125
11973,2069150,122,4125
11979,7045076,112,4107
11982,5098070,112,4109
11985,2081684,113,4109
11988,3036134,112,4109
11999,1103201,113,5503
12002,5052233,101,5286
12005,6147028,101,4127
12006,2046131,116,4125
12008,4024162,106,5501
12022,7047105,114,4130
12033,7063003,112,4109
12034,4041008,101,4127
12045,4095030,108,4141
12046,5052042,114,4130
12060,7030014,106,5501
12061,4071061,116,4106
12063,3035077,101,4127
12064,1043079,107,4161
12070,7063078,116,5232
12085,2032127,112,4109
12088,1167130,101,4127
12092,6202276,112,4109
12103,7001023,113,4127
12104,1102321,116,4106
12109,7047113,122,4125
12121,2064052,122,4125
12124,1103063,108,4193
12130,3006041,112,4107
12139,7028076,106,5501
12141,7076064,115,4127
12143,7006218,106,5253
12144,4116046,116,4130
12146,3089104,106,5501
12153,2081901,117,4117
12157,4016124,106,5501
12164,5047265,116,4107
12175,4098048,112,4109
12177,6267031,120,4111
12183,6269003,107,4109
12184,7028088,112,4109
12185,1161208,108,4143
12189,7014018,115,4127
12202,2023055,113,5101
12205,2021159,113,4135
12208,7078189,109,4103
12212,7072113,113,4127
12219,1109022,106,5208
12221,2083025,116,5291
12227,1004434,101,5260
12232,1099035,116,4107
12240,2024100,106,5501
12247,1089006,117,4109
12254,1033113,116,5291
12263,7026390,116,4107
12274,1117140,105,4125
12294,1103279,108,4193
12299,7008168,117,4109
12307,2019206,116,4130
12311,1183076,117,4109
12315,1160351,121,4107
12325,6045231,114,4111
12339,4003056,116,4130
12340,4033089,116,4130
12341,1154029,113,4127
12345,2057314,110,5601
12356,4037071,122,4123
12360,2063012,121,4109
12362,1076062,106,5501
12367,7072260,114,4130
12369,1038065,110,5601
12382,2019125,121,4107
12383,5055157,114,4130
12385,5066051,116,4130
12393,6104244,106,5281
12398,3048088,112,4127
12400,5070002,114,4189
12402,3031137,115,4127
12404,6158132,110,4132
12406,4032207,116,4130
12409,6187087,117,4109
12415,7069013,101,5260
12426,6035014,107,4109
12431,3004044,116,5204
12432,2095035,117,4109
12433,4029035,106,5243
12440,1107089,117,4109
12443,2071064,116,4106
12444,2050038,116,5290
12454,2039234,117,4117
12455,4025025,114,4119
12475,5066186,121,4107
12481,5048150,114,4189
12486,1120214,116,4130
12489,4081131,113,4127
12490,1023339,116,4106
12492,4011025,101,5260
12499,1081145,112,4144
12501,2097144,106,5215
12505,2036109,122,4111
12508,7004061,105,4125
12516,2100255,122,4107
12518,1048081,117,4108
12522,5090594,121,4107
12534,2054424,116,4130
12535,7037098,106,5208
12543,2057479,108,4143
12552,2075054,116,4130
12554,6047014,121,4109
12561,6123417,120,4111
12565,6185423,108,4143
12570,2075043,116,4130
12586,7081116,117,4108
12594,4001092,120,4109
12607,1102419,101,5288
12610,7032486,113,4127
12621,6199050,115,4127
12625,7026118,120,4109
12635,5024211,101,4125
12639,4032121,116,4130
12650,2057019,101,5288
12651,2092194,121,4109
12653,4010172,114,4111
12677,1087035,106,5243
12678,7072336,114,4130
12683,6166026,107,4161
12686,7047057,116,4106
12693,5070066,108,4193
12694,1038204,116,4130
12695,2100286,117,4109
12712,1176182,116,4107
12717,2035060,109,4204
12725,2021012,114,4119
12726,1149065,114,4111
12732,3074030,116,4106
12734,7069046,101,5288
12740,4035040,106,4102
12743,3077142,116,4106
12746,2097124,116,4130
12747,4032028,121,4109
12748,6271088,117,4109
12753,5067035,106,4110
12757,3049016,114,4130
12762,1158347,110,5601
12763,1088065,116,4106
12764,7066039,116,4107
12767,1060051,121,4107
12769,6107030,112,4144
12770,6242016,106,4102
12783,2030145,112,4144
12785,7020112,122,4109
12786,7036114,116,5206
12789,7063083,121,4109
12794,2100188,110,4132
12795,1069023,121,4109
12797,5098073,115,4127
12798,1083073,105,4125
12809,2035115,115,4127
12810,3045090,105,4125
12812,7051040,108,4193
12813,6077023,118,4111
12816,1157173,108,4193
12819,1048111,114,4125
12822,5075192,113,4127
12829,7058118,108,4193
12830,1153003,116,4173
12835,1037429,116,5291
12836,1037095,116,5290
12839,2108183,121,4107
12841,6150239,120,4109
12851,1158082,103,520D 
12852,1037353,106,5507
12853,1103232,120,4109
12857,2086033,116,4173
12860,1157031,116,5204
12861,2092246,108,4125
12863,1105167,108,4193
12868,1150094,121,4107
12880,1149003,101,5243
12882,1102397,106,5243
12887,1142135,114,4131
12891,5070045,106,5208
12895,2002050,116,4107
12901,6214018,116,5206
12904,1007008,108,4143
12906,2055857,116,4173
12908,2019245,120,4109
12913,5068248,114,4189
12919,4044010,112,4127
12922,5054072,122,4123
12933,5050172,113,4127
12941,1029058,114,4189
12943,2046251,114,4130
12945,5089399,109,4204
12948,1157198,117,4194
12959,3061079,106,5505
12974,5067027,113,4127
12983,2016062,116,5233
12985,1013081,111,4107
12992,4087184,120,4109
12994,2092263,108,4193
13002,5065252,108,4143
13005,5037015,116,4109
13010,4046015,121,4109
13016,2047232,114,4130
13018,4057101,114,4130
13021,7076018,114,4119
13023,2020231,114,4130
13028,4012070,113,4127
13035,7076135,122,4107
13041,7057191,113,5101
13046,1162080,116,4109
13067,6087417,118,4111
13070,1157463,123,4111
13082,1037130,101,4125
13084,6044041,114,4130
13091,2039246,114,4131
13094,2011018,106,5101
13098,1159351,116,5209
13107,4018001,108,4193
13110,1178067,105,4109
13111,2026062,106,5101
13121,1158277,108,4143
13122,2054488,119,4111
13124,1101284,121,4107
13127,7078166,114,4131
13132,5063036,113,4127
13133,4056074,121,4109
13135,1109036,108,4125
13136,3036068,116,4107
13137,2055250,117,4194
13143,1102212,112,4127
13149,1149072,109,4201
13151,1111021,110,5601
13165,1160029,116,4173
13173,2047243,121,4107
13181,1104098,114,4119
13184,2005223,106,4133
13186,1045150,123,4111
13188,4010117,122,4109
13189,7067080,109,4201
13197,2008161,116,4173
13203,2058025,116,4173
13206,1020008,120,4109
13209,6196113,121,4107
13212,6129132,120,4111
13223,2083005,116,5204
13226,2024031,114,4131
13227,1168091,121,4107
13228,1081054,101,5243
13231,5091600,101,5243
13249,7079022,116,4173
13251,4083046,114,5306
13261,6123093,101,4125
13277,1135092,122,4107
